TestId,Rank,ProbeMRR,ProbeERI,ProbeEPI,GalleryMRR,GalleryERI,GalleryEPI,P_Pos,G_Pos,MES_Id,Score,Qual_type,P_Qual,G_Qual
A011,1,99,,,1980,,,NULL,10_1,1,2284.7230993315834,,,
A011,2,99,,,1981,,,ALL,ALL,1,1716.8960834847178,,,
A011,2,99,,,1981,,,NULL,10_1,1,1716.8960834847178,,,
A011,3,99,,,1982,,,ALL,ALL,1,1615.6970715543912,,,
A011,3,99,,,1982,,,NULL,10_1,1,1615.6970715543912,,,
A011,4,99,,,1983,,,ALL,ALL,1,1588.5793484759947,,,
A011,4,99,,,1983,,,NULL,10_1,1,1588.5793484759947,,,
A011,5,99,,,1984,,,ALL,ALL,1,1498.3074512261558,,,
A011,5,99,,,1984,,,NULL,10_1,1,1498.3074512261558,,,
A011,6,99,,,1985,,,ALL,ALL,1,1477.6269803116822,,,
A011,6,99,,,1985,,,NULL,10_1,1,1477.6269803116822,,,
A011,7,99,,,1986,,,ALL,ALL,1,1373.7584840483155,,,
A011,7,99,,,1986,,,NULL,10_1,1,1373.7584840483155,,,
A011,8,99,,,1987,,,ALL,ALL,1,1348.870238128267,,,
A011,8,99,,,1987,,,NULL,10_1,1,1348.870238128267,,,
A011,9,99,,,1988,,,ALL,ALL,1,1192.0912290355236,,,
A011,9,99,,,1988,,,NULL,10_1,1,1192.0912290355236,,,
A011,10,99,,,1989,,,ALL,ALL,1,1190.9644611950082,,,
A011,10,99,,,1989,,,NULL,10_1,1,1190.9644611950082,,,
A011,1,100,,,1990,,,ALL,ALL,1,2671.0983624439577,,,
A011,1,100,,,1990,,,NULL,6_1,1,2671.0983624439577,,,
A011,2,100,,,1991,,,ALL,ALL,1,1762.9595662318623,,,
A011,2,100,,,1991,,,NULL,6_1,1,1762.9595662318623,,,
A011,3,100,,,1992,,,ALL,ALL,1,1414.866713663091,,,
A011,3,100,,,1992,,,NULL,6_1,1,1414.866713663091,,,
A011,4,100,,,1993,,,ALL,ALL,1,1390.250441034623,,,
A011,4,100,,,1993,,,NULL,6_1,1,1390.250441034623,,,
A011,5,100,,,1994,,,ALL,ALL,1,1366.5860755047133,,,
A011,5,100,,,1994,,,NULL,6_1,1,1366.5860755047133,,,
A011,6,100,,,1995,,,ALL,ALL,1,1323.1384837362227,,,
A011,6,100,,,1995,,,NULL,6_1,1,1323.1384837362227,,,
A011,7,100,,,1996,,,ALL,ALL,1,1293.643651978696,,,
A011,7,100,,,1996,,,NULL,6_1,1,1293.643651978696,,,
A011,8,100,,,1997,,,ALL,ALL,1,1220.293596569768,,,
A011,8,100,,,1997,,,NULL,6_1,1,1220.293596569768,,,
A011,9,100,,,1998,,,ALL,ALL,1,1138.4408253349914,,,
A011,9,100,,,1998,,,NULL,6_1,1,1138.4408253349914,,,
A011,10,100,,,1999,,,ALL,ALL,1,1012.9815554131253,,,
A011,10,100,,,1999,,,NULL,6_1,1,1012.9815554131253,,,
A011,1,101,,,2000,,,ALL,ALL,1,2240.825068454368,,,
A011,1,101,,,2000,,,NULL,10_1,1,2240.825068454368,,,
A011,2,101,,,2001,,,ALL,ALL,1,2239.9283146166536,,,
A011,2,101,,,2001,,,NULL,10_1,1,2239.9283146166536,,,
A011,3,101,,,2002,,,ALL,ALL,1,1803.7622806388358,,,
A011,3,101,,,2002,,,NULL,10_1,1,1803.7622806388358,,,
A011,4,101,,,2003,,,ALL,ALL,1,1746.6210276675238,,,
A011,4,101,,,2003,,,NULL,10_1,1,1746.6210276675238,,,
A011,5,101,,,2004,,,ALL,ALL,1,1553.4374217188122,,,
A011,5,101,,,2004,,,NULL,10_1,1,1553.4374217188122,,,
A011,6,101,,,2005,,,ALL,ALL,1,1459.785056819793,,,
A011,6,101,,,2005,,,NULL,10_1,1,1459.785056819793,,,
A011,7,101,,,2006,,,ALL,ALL,1,1398.0956705982082,,,
A011,7,101,,,2006,,,NULL,10_1,1,1398.0956705982082,,,
A011,8,101,,,2007,,,ALL,ALL,1,1389.0250509950995,,,
A011,8,101,,,2007,,,NULL,10_1,1,1389.0250509950995,,,
A011,9,101,,,2008,,,ALL,ALL,1,1323.9646467806924,,,
A011,9,101,,,2008,,,NULL,10_1,1,1323.9646467806924,,,
A011,10,101,,,2009,,,ALL,ALL,1,1291.0121668690465,,,
A011,10,101,,,2009,,,NULL,10_1,1,1291.0121668690465,,,
A011,1,102,,,2010,,,ALL,ALL,1,2759.796945038219,,,
A011,1,102,,,2010,,,NULL,10_1,1,2759.796945038219,,,
A011,2,102,,,2011,,,ALL,ALL,1,1867.8081011338936,,,
A011,2,102,,,2011,,,NULL,10_1,1,1867.8081011338936,,,
A011,3,102,,,2012,,,ALL,ALL,1,1785.6580257165863,,,
A011,3,102,,,2012,,,NULL,10_1,1,1785.6580257165863,,,
A011,4,102,,,2013,,,ALL,ALL,1,1516.1228810342936,,,
A011,4,102,,,2013,,,NULL,10_1,1,1516.1228810342936,,,
A011,5,102,,,2014,,,ALL,ALL,1,1496.718666547604,,,
A011,5,102,,,2014,,,NULL,10_1,1,1496.718666547604,,,
A011,6,102,,,2015,,,ALL,ALL,1,1485.8568842140157,,,
A011,6,102,,,2015,,,NULL,10_1,1,1485.8568842140157,,,
A011,7,102,,,2016,,,ALL,ALL,1,1478.2914712418847,,,
A011,7,102,,,2016,,,NULL,10_1,1,1478.2914712418847,,,
A011,8,102,,,2017,,,ALL,ALL,1,1297.4254087934414,,,
A011,8,102,,,2017,,,NULL,10_1,1,1297.4254087934414,,,
A011,9,102,,,2018,,,ALL,ALL,1,804.1242107420885,,,
A011,9,102,,,2018,,,NULL,10_1,1,804.1242107420885,,,
A011,10,102,,,2019,,,ALL,ALL,1,792.343272725425,,,
A011,10,102,,,2019,,,NULL,10_1,1,792.343272725425,,,
A011,1,103,,,2020,,,ALL,ALL,1,2653.9688531126994,,,
A011,1,103,,,2020,,,NULL,8_1,1,2653.9688531126994,,,
A011,2,103,,,2021,,,ALL,ALL,1,1851.4809286366344,,,
A011,2,103,,,2021,,,NULL,8_1,1,1851.4809286366344,,,
A011,3,103,,,2022,,,ALL,ALL,1,1728.7494624633514,,,
A011,3,103,,,2022,,,NULL,8_1,1,1728.7494624633514,,,
A011,4,103,,,2023,,,ALL,ALL,1,1725.1595722379725,,,
A011,4,103,,,2023,,,NULL,8_1,1,1725.1595722379725,,,
A011,5,103,,,2024,,,ALL,ALL,1,1417.7604945190392,,,
A011,5,103,,,2024,,,NULL,8_1,1,1417.7604945190392,,,
A011,6,103,,,2025,,,ALL,ALL,1,1399.0712689399481,,,
A011,6,103,,,2025,,,NULL,8_1,1,1399.0712689399481,,,
A011,7,103,,,2026,,,ALL,ALL,1,1316.2596116296154,,,
A011,7,103,,,2026,,,NULL,8_1,1,1316.2596116296154,,,
A011,8,103,,,2027,,,ALL,ALL,1,1158.4514280675462,,,
A011,8,103,,,2027,,,NULL,8_1,1,1158.4514280675462,,,
A011,9,103,,,2028,,,ALL,ALL,1,1128.281921241142,,,
A011,9,103,,,2028,,,NULL,8_1,1,1128.281921241142,,,
A011,10,103,,,2029,,,ALL,ALL,1,1117.4844061390763,,,
A011,10,103,,,2029,,,NULL,8_1,1,1117.4844061390763,,,
A011,1,104,,,2030,,,ALL,ALL,1,2953.2674872773805,,,
A011,1,104,,,2030,,,NULL,1_1,1,2953.2674872773805,,,
A011,2,104,,,2031,,,ALL,ALL,1,1995.981246694763,,,
A011,2,104,,,2031,,,NULL,1_1,1,1995.981246694763,,,
A011,3,104,,,2032,,,ALL,ALL,1,1971.1146523828238,,,
A011,3,104,,,2032,,,NULL,1_1,1,1971.1146523828238,,,
A011,4,104,,,2033,,,ALL,ALL,1,1819.4515725587341,,,
A011,4,104,,,2033,,,NULL,1_1,1,1819.4515725587341,,,
A011,5,104,,,2034,,,ALL,ALL,1,1729.4125646991188,,,
A011,5,104,,,2034,,,NULL,1_1,1,1729.4125646991188,,,
A011,6,104,,,2035,,,ALL,ALL,1,1691.8164098230109,,,
A011,6,104,,,2035,,,NULL,1_1,1,1691.8164098230109,,,
A011,7,104,,,2036,,,ALL,ALL,1,1593.6258803719404,,,
A011,7,104,,,2036,,,NULL,1_1,1,1593.6258803719404,,,
A011,8,104,,,2037,,,ALL,ALL,1,1586.543381040337,,,
A011,8,104,,,2037,,,NULL,1_1,1,1586.543381040337,,,
A011,9,104,,,2038,,,ALL,ALL,1,1213.1037909398995,,,
A011,9,104,,,2038,,,NULL,1_1,1,1213.1037909398995,,,
A011,10,104,,,2039,,,ALL,ALL,1,1156.8858292502796,,,
A011,10,104,,,2039,,,NULL,1_1,1,1156.8858292502796,,,
A011,1,105,,,2040,,,ALL,ALL,1,1983.2439300394176,,,
A011,1,105,,,2040,,,NULL,3_1,1,1983.2439300394176,,,
A011,2,105,,,2041,,,ALL,ALL,1,1977.1580069664321,,,
A011,2,105,,,2041,,,NULL,3_1,1,1977.1580069664321,,,
A011,3,105,,,2042,,,ALL,ALL,1,1808.449009300015,,,
A011,3,105,,,2042,,,NULL,3_1,1,1808.449009300015,,,
A011,4,105,,,2043,,,ALL,ALL,1,1714.5385973963619,,,
A011,4,105,,,2043,,,NULL,3_1,1,1714.5385973963619,,,
A011,5,105,,,2044,,,ALL,ALL,1,1624.255534998553,,,
A011,5,105,,,2044,,,NULL,3_1,1,1624.255534998553,,,
A011,6,105,,,2045,,,ALL,ALL,1,1589.6977977835406,,,
A011,6,105,,,2045,,,NULL,3_1,1,1589.6977977835406,,,
A011,7,105,,,2046,,,ALL,ALL,1,1504.2950189863186,,,
A011,7,105,,,2046,,,NULL,3_1,1,1504.2950189863186,,,
A011,8,105,,,2047,,,ALL,ALL,1,1498.1463871548822,,,
A011,8,105,,,2047,,,NULL,3_1,1,1498.1463871548822,,,
A011,9,105,,,2048,,,ALL,ALL,1,1440.2798045667337,,,
A011,9,105,,,2048,,,NULL,3_1,1,1440.2798045667337,,,
A011,10,105,,,2049,,,ALL,ALL,1,813.7325130365915,,,
A011,10,105,,,2049,,,NULL,3_1,1,813.7325130365915,,,
A011,1,106,,,2050,,,ALL,ALL,1,2509.187286522996,,,
A011,1,106,,,2050,,,NULL,3_1,1,2509.187286522996,,,
A011,2,106,,,2051,,,ALL,ALL,1,1896.5512210966522,,,
A011,2,106,,,2051,,,NULL,3_1,1,1896.5512210966522,,,
A011,3,106,,,2052,,,ALL,ALL,1,1826.4130975924752,,,
A011,3,106,,,2052,,,NULL,3_1,1,1826.4130975924752,,,
A011,4,106,,,2053,,,ALL,ALL,1,1712.2992276950317,,,
A011,4,106,,,2053,,,NULL,3_1,1,1712.2992276950317,,,
A011,5,106,,,2054,,,ALL,ALL,1,1614.1565521148455,,,
A011,5,106,,,2054,,,NULL,3_1,1,1614.1565521148455,,,
A011,6,106,,,2055,,,ALL,ALL,1,1395.503937892916,,,
A011,6,106,,,2055,,,NULL,3_1,1,1395.503937892916,,,
A011,7,106,,,2056,,,ALL,ALL,1,1290.0304398716748,,,
A011,7,106,,,2056,,,NULL,3_1,1,1290.0304398716748,,,
A011,8,106,,,2057,,,ALL,ALL,1,1141.3460869973596,,,
A011,8,106,,,2057,,,NULL,3_1,1,1141.3460869973596,,,
A011,9,106,,,2058,,,ALL,ALL,1,859.3492108858754,,,
A011,9,106,,,2058,,,NULL,3_1,1,859.3492108858754,,,
A011,10,106,,,2059,,,ALL,ALL,1,742.8348432523874,,,
A011,10,106,,,2059,,,NULL,3_1,1,742.8348432523874,,,
A011,1,107,,,2060,,,ALL,ALL,1,2224.250149195248,,,
A011,1,107,,,2060,,,NULL,7_1,1,2224.250149195248,,,
A011,2,107,,,2061,,,ALL,ALL,1,2191.292591362071,,,
A011,2,107,,,2061,,,NULL,7_1,1,2191.292591362071,,,
A011,3,107,,,2062,,,ALL,ALL,1,1807.499132774578,,,
A011,3,107,,,2062,,,NULL,7_1,1,1807.499132774578,,,
A011,4,107,,,2063,,,ALL,ALL,1,1707.4800749267997,,,
A011,4,107,,,2063,,,NULL,7_1,1,1707.4800749267997,,,
A011,5,107,,,2064,,,ALL,ALL,1,1632.561679309823,,,
A011,5,107,,,2064,,,NULL,7_1,1,1632.561679309823,,,
A011,6,107,,,2065,,,ALL,ALL,1,1624.9686838733417,,,
A011,6,107,,,2065,,,NULL,7_1,1,1624.9686838733417,,,
A011,7,107,,,2066,,,ALL,ALL,1,1500.975744432765,,,
A011,7,107,,,2066,,,NULL,7_1,1,1500.975744432765,,,
A011,8,107,,,2067,,,ALL,ALL,1,1254.4218988605096,,,
A011,8,107,,,2067,,,NULL,7_1,1,1254.4218988605096,,,
A011,9,107,,,2068,,,ALL,ALL,1,1251.879862035456,,,
A011,9,107,,,2068,,,NULL,7_1,1,1251.879862035456,,,
A011,10,107,,,2069,,,ALL,ALL,1,991.3889813292176,,,
A011,10,107,,,2069,,,NULL,7_1,1,991.3889813292176,,,
A011,1,108,,,2070,,,ALL,ALL,1,2016.6878499170361,,,
A011,1,108,,,2070,,,NULL,3_1,1,2016.6878499170361,,,
A011,2,108,,,2071,,,ALL,ALL,1,1950.1267629286695,,,
A011,2,108,,,2071,,,NULL,3_1,1,1950.1267629286695,,,
A011,3,108,,,2072,,,ALL,ALL,1,1747.5183222498015,,,
A011,3,108,,,2072,,,NULL,3_1,1,1747.5183222498015,,,
A011,4,108,,,2073,,,ALL,ALL,1,1691.2932018986103,,,
A011,4,108,,,2073,,,NULL,3_1,1,1691.2932018986103,,,
A011,5,108,,,2074,,,ALL,ALL,1,1510.3854025356322,,,
A011,5,108,,,2074,,,NULL,3_1,1,1510.3854025356322,,,
A011,6,108,,,2075,,,ALL,ALL,1,1474.9332552088042,,,
A011,6,108,,,2075,,,NULL,3_1,1,1474.9332552088042,,,
A011,7,108,,,2076,,,ALL,ALL,1,1428.2077500802768,,,
A011,7,108,,,2076,,,NULL,3_1,1,1428.2077500802768,,,
A011,8,108,,,2077,,,ALL,ALL,1,1051.1300004213626,,,
A011,8,108,,,2077,,,NULL,3_1,1,1051.1300004213626,,,
A011,9,108,,,2078,,,ALL,ALL,1,990.8418860733434,,,
A011,9,108,,,2078,,,NULL,3_1,1,990.8418860733434,,,
A011,10,108,,,2079,,,ALL,ALL,1,878.379525476827,,,
A011,10,108,,,2079,,,NULL,3_1,1,878.379525476827,,,
A011,1,109,,,2080,,,ALL,ALL,1,2175.1176946254905,,,
A011,1,109,,,2080,,,NULL,1_1,1,2175.1176946254905,,,
A011,2,109,,,2081,,,ALL,ALL,1,1915.5503761428376,,,
A011,2,109,,,2081,,,NULL,1_1,1,1915.5503761428376,,,
A011,3,109,,,2082,,,ALL,ALL,1,1899.882918616201,,,
A011,3,109,,,2082,,,NULL,1_1,1,1899.882918616201,,,
A011,4,109,,,2083,,,ALL,ALL,1,1724.6472127106415,,,
A011,4,109,,,2083,,,NULL,1_1,1,1724.6472127106415,,,
A011,5,109,,,2084,,,ALL,ALL,1,1606.2619816223842,,,
A011,5,109,,,2084,,,NULL,1_1,1,1606.2619816223842,,,
A011,6,109,,,2085,,,ALL,ALL,1,1471.5817147057437,,,
A011,6,109,,,2085,,,NULL,1_1,1,1471.5817147057437,,,
A011,7,109,,,2086,,,ALL,ALL,1,1410.1402799591742,,,
A011,7,109,,,2086,,,NULL,1_1,1,1410.1402799591742,,,
A011,8,109,,,2087,,,ALL,ALL,1,1392.2581607643592,,,
A011,8,109,,,2087,,,NULL,1_1,1,1392.2581607643592,,,
A011,9,109,,,2088,,,ALL,ALL,1,959.1230223939631,,,
A011,9,109,,,2088,,,NULL,1_1,1,959.1230223939631,,,
A011,10,109,,,2089,,,ALL,ALL,1,878.2708175602783,,,
A011,10,109,,,2089,,,NULL,1_1,1,878.2708175602783,,,
A011,1,110,,,2090,,,ALL,ALL,1,2806.9456638352963,,,
A011,1,110,,,2090,,,NULL,10_1,1,2806.9456638352963,,,
A011,2,110,,,2091,,,ALL,ALL,1,1824.589622831705,,,
A011,2,110,,,2091,,,NULL,10_1,1,1824.589622831705,,,
A011,3,110,,,2092,,,ALL,ALL,1,1650.8034254734916,,,
A011,3,110,,,2092,,,NULL,10_1,1,1650.8034254734916,,,
A011,4,110,,,2093,,,ALL,ALL,1,1590.4042163005527,,,
A011,4,110,,,2093,,,NULL,10_1,1,1590.4042163005527,,,
A011,5,110,,,2094,,,ALL,ALL,1,1528.4999673948357,,,
A011,5,110,,,2094,,,NULL,10_1,1,1528.4999673948357,,,
A011,6,110,,,2095,,,ALL,ALL,1,1376.8860953681078,,,
A011,6,110,,,2095,,,NULL,10_1,1,1376.8860953681078,,,
A011,7,110,,,2096,,,ALL,ALL,1,1248.5348622760282,,,
A011,7,110,,,2096,,,NULL,10_1,1,1248.5348622760282,,,
A011,8,110,,,2097,,,ALL,ALL,1,1236.954230663438,,,
A011,8,110,,,2097,,,NULL,10_1,1,1236.954230663438,,,
A011,9,110,,,2098,,,ALL,ALL,1,1229.9872811963369,,,
A011,9,110,,,2098,,,NULL,10_1,1,1229.9872811963369,,,
A011,10,110,,,2099,,,ALL,ALL,1,1156.790852393011,,,
A011,10,110,,,2099,,,NULL,10_1,1,1156.790852393011,,,
A011,1,111,,,2100,,,ALL,ALL,1,2446.1173718674636,,,
A011,1,111,,,2100,,,NULL,7_1,1,2446.1173718674636,,,
A011,2,111,,,2101,,,ALL,ALL,1,2308.491739827584,,,
A011,2,111,,,2101,,,NULL,7_1,1,2308.491739827584,,,
A011,3,111,,,2102,,,ALL,ALL,1,1769.0576461732621,,,
A011,3,111,,,2102,,,NULL,7_1,1,1769.0576461732621,,,
A011,4,111,,,2103,,,ALL,ALL,1,1471.4441352467109,,,
A011,4,111,,,2103,,,NULL,7_1,1,1471.4441352467109,,,
A011,5,111,,,2104,,,ALL,ALL,1,1464.3684500166385,,,
A011,5,111,,,2104,,,NULL,7_1,1,1464.3684500166385,,,
A011,6,111,,,2105,,,ALL,ALL,1,1288.2119171381248,,,
A011,6,111,,,2105,,,NULL,7_1,1,1288.2119171381248,,,
A011,7,111,,,2106,,,ALL,ALL,1,1086.97105076882,,,
A011,7,111,,,2106,,,NULL,7_1,1,1086.97105076882,,,
A011,8,111,,,2107,,,ALL,ALL,1,1058.7309415830462,,,
A011,8,111,,,2107,,,NULL,7_1,1,1058.7309415830462,,,
A011,9,111,,,2108,,,ALL,ALL,1,946.5183179520179,,,
A011,9,111,,,2108,,,NULL,7_1,1,946.5183179520179,,,
A011,10,111,,,2109,,,ALL,ALL,1,889.3665257984543,,,
A011,10,111,,,2109,,,NULL,7_1,1,889.3665257984543,,,
A011,1,112,,,2110,,,ALL,ALL,1,2276.858520034287,,,
A011,1,112,,,2110,,,NULL,5_1,1,2276.858520034287,,,
A011,2,112,,,2111,,,ALL,ALL,1,1944.4320267898004,,,
A011,2,112,,,2111,,,NULL,5_1,1,1944.4320267898004,,,
A011,3,112,,,2112,,,ALL,ALL,1,1773.6461147653315,,,
A011,3,112,,,2112,,,NULL,5_1,1,1773.6461147653315,,,
A011,4,112,,,2113,,,ALL,ALL,1,1588.084043345266,,,
A011,4,112,,,2113,,,NULL,5_1,1,1588.084043345266,,,
A011,5,112,,,2114,,,ALL,ALL,1,1559.5288783746234,,,
A011,5,112,,,2114,,,NULL,5_1,1,1559.5288783746234,,,
A011,6,112,,,2115,,,ALL,ALL,1,1515.9455422250712,,,
A011,6,112,,,2115,,,NULL,5_1,1,1515.9455422250712,,,
A011,7,112,,,2116,,,ALL,ALL,1,1368.2748023620668,,,
A011,7,112,,,2116,,,NULL,5_1,1,1368.2748023620668,,,
A011,8,112,,,2117,,,ALL,ALL,1,1343.4694728802629,,,
A011,8,112,,,2117,,,NULL,5_1,1,1343.4694728802629,,,
A011,9,112,,,2118,,,ALL,ALL,1,1340.2252507265887,,,
A011,9,112,,,2118,,,NULL,5_1,1,1340.2252507265887,,,
A011,10,112,,,2119,,,ALL,ALL,1,1272.820415863564,,,
A011,10,112,,,2119,,,NULL,5_1,1,1272.820415863564,,,
A011,1,113,,,2120,,,ALL,ALL,1,2100.5359596156377,,,
A011,1,113,,,2120,,,NULL,1_1,1,2100.5359596156377,,,
A011,2,113,,,2121,,,ALL,ALL,1,1945.8908978490072,,,
A011,2,113,,,2121,,,NULL,1_1,1,1945.8908978490072,,,
A011,3,113,,,2122,,,ALL,ALL,1,1816.414827180614,,,
A011,3,113,,,2122,,,NULL,1_1,1,1816.414827180614,,,
A011,4,113,,,2123,,,ALL,ALL,1,1549.137080134877,,,
A011,4,113,,,2123,,,NULL,1_1,1,1549.137080134877,,,
A011,5,113,,,2124,,,ALL,ALL,1,1545.8431238224214,,,
A011,5,113,,,2124,,,NULL,1_1,1,1545.8431238224214,,,
A011,6,113,,,2125,,,ALL,ALL,1,1539.41757502469,,,
A011,6,113,,,2125,,,NULL,1_1,1,1539.41757502469,,,
A011,7,113,,,2126,,,ALL,ALL,1,1512.9438956644742,,,
A011,7,113,,,2126,,,NULL,1_1,1,1512.9438956644742,,,
A011,8,113,,,2127,,,ALL,ALL,1,1448.2802638017115,,,
A011,8,113,,,2127,,,NULL,1_1,1,1448.2802638017115,,,
A011,9,113,,,2128,,,ALL,ALL,1,1435.6017894236354,,,
A011,9,113,,,2128,,,NULL,1_1,1,1435.6017894236354,,,
A011,10,113,,,2129,,,ALL,ALL,1,1372.486393504912,,,
A011,10,113,,,2129,,,NULL,1_1,1,1372.486393504912,,,
A011,1,114,,,2130,,,ALL,ALL,1,2737.764665203775,,,
A011,1,114,,,2130,,,NULL,6_1,1,2737.764665203775,,,
A011,2,114,,,2131,,,ALL,ALL,1,1800.6466037653872,,,
A011,2,114,,,2131,,,NULL,6_1,1,1800.6466037653872,,,
A011,3,114,,,2132,,,ALL,ALL,1,1769.8955652549603,,,
A011,3,114,,,2132,,,NULL,6_1,1,1769.8955652549603,,,
A011,4,114,,,2133,,,ALL,ALL,1,1586.0696034584184,,,
A011,4,114,,,2133,,,NULL,6_1,1,1586.0696034584184,,,
A011,5,114,,,2134,,,ALL,ALL,1,1350.362784855413,,,
A011,5,114,,,2134,,,NULL,6_1,1,1350.362784855413,,,
A011,6,114,,,2135,,,ALL,ALL,1,1269.9743667318799,,,
A011,6,114,,,2135,,,NULL,6_1,1,1269.9743667318799,,,
A011,7,114,,,2136,,,ALL,ALL,1,1233.8814413646355,,,
A011,7,114,,,2136,,,NULL,6_1,1,1233.8814413646355,,,
A011,8,114,,,2137,,,ALL,ALL,1,1042.6895408822784,,,
A011,8,114,,,2137,,,NULL,6_1,1,1042.6895408822784,,,
A011,9,114,,,2138,,,ALL,ALL,1,1023.3810781711741,,,
A011,9,114,,,2138,,,NULL,6_1,1,1023.3810781711741,,,
A011,10,114,,,2139,,,ALL,ALL,1,880.3547295362033,,,
A011,10,114,,,2139,,,NULL,6_1,1,880.3547295362033,,,
A011,1,115,,,2140,,,ALL,ALL,1,2433.5268728466317,,,
A011,1,115,,,2140,,,NULL,8_1,1,2433.5268728466317,,,
A011,2,115,,,2141,,,ALL,ALL,1,2419.9490727890297,,,
A011,2,115,,,2141,,,NULL,8_1,1,2419.9490727890297,,,
A011,3,115,,,2142,,,ALL,ALL,1,1975.872320750724,,,
A011,3,115,,,2142,,,NULL,8_1,1,1975.872320750724,,,
A011,4,115,,,2143,,,ALL,ALL,1,1792.3950220624424,,,
A011,4,115,,,2143,,,NULL,8_1,1,1792.3950220624424,,,
A011,5,115,,,2144,,,ALL,ALL,1,1591.4106258055265,,,
A011,5,115,,,2144,,,NULL,8_1,1,1591.4106258055265,,,
A011,6,115,,,2145,,,ALL,ALL,1,1550.910547589548,,,
A011,6,115,,,2145,,,NULL,8_1,1,1550.910547589548,,,
A011,7,115,,,2146,,,ALL,ALL,1,1521.4352392242818,,,
A011,7,115,,,2146,,,NULL,8_1,1,1521.4352392242818,,,
A011,8,115,,,2147,,,ALL,ALL,1,1473.568015983674,,,
A011,8,115,,,2147,,,NULL,8_1,1,1473.568015983674,,,
A011,9,115,,,2148,,,ALL,ALL,1,1441.8120672347097,,,
A011,9,115,,,2148,,,NULL,8_1,1,1441.8120672347097,,,
A011,10,115,,,2149,,,ALL,ALL,1,1216.7007603335771,,,
A011,10,115,,,2149,,,NULL,8_1,1,1216.7007603335771,,,
A011,1,116,,,2150,,,ALL,ALL,1,2678.681818983281,,,
A011,1,116,,,2150,,,NULL,8_1,1,2678.681818983281,,,
A011,2,116,,,2151,,,ALL,ALL,1,2175.1771589031296,,,
A011,2,116,,,2151,,,NULL,8_1,1,2175.1771589031296,,,
A011,3,116,,,2152,,,ALL,ALL,1,2103.8514633625246,,,
A011,3,116,,,2152,,,NULL,8_1,1,2103.8514633625246,,,
A011,4,116,,,2153,,,ALL,ALL,1,2045.0716703654302,,,
A011,4,116,,,2153,,,NULL,8_1,1,2045.0716703654302,,,
A011,5,116,,,2154,,,ALL,ALL,1,1973.356191866064,,,
A011,5,116,,,2154,,,NULL,8_1,1,1973.356191866064,,,
A011,6,116,,,2155,,,ALL,ALL,1,1800.0915004387525,,,
A011,6,116,,,2155,,,NULL,8_1,1,1800.0915004387525,,,
A011,7,116,,,2156,,,ALL,ALL,1,1758.3350175812798,,,
A011,7,116,,,2156,,,NULL,8_1,1,1758.3350175812798,,,
A011,8,116,,,2157,,,ALL,ALL,1,1613.9946395592767,,,
A011,8,116,,,2157,,,NULL,8_1,1,1613.9946395592767,,,
A011,9,116,,,2158,,,ALL,ALL,1,1520.6940482212303,,,
A011,9,116,,,2158,,,NULL,8_1,1,1520.6940482212303,,,
A011,10,116,,,2159,,,ALL,ALL,1,1494.9145770150842,,,
A011,10,116,,,2159,,,NULL,8_1,1,1494.9145770150842,,,
A011,1,117,,,2160,,,ALL,ALL,1,2380.829523005493,,,
A011,1,117,,,2160,,,NULL,3_1,1,2380.829523005493,,,
A011,2,117,,,2161,,,ALL,ALL,1,1548.7471031552102,,,
A011,2,117,,,2161,,,NULL,3_1,1,1548.7471031552102,,,
A011,3,117,,,2162,,,ALL,ALL,1,1468.0035790190466,,,
A011,3,117,,,2162,,,NULL,3_1,1,1468.0035790190466,,,
A011,4,117,,,2163,,,ALL,ALL,1,1391.7958984326788,,,
A011,4,117,,,2163,,,NULL,3_1,1,1391.7958984326788,,,
A011,5,117,,,2164,,,ALL,ALL,1,1354.1089200246756,,,
A011,5,117,,,2164,,,NULL,3_1,1,1354.1089200246756,,,
A011,6,117,,,2165,,,ALL,ALL,1,1297.3032608239596,,,
A011,6,117,,,2165,,,NULL,3_1,1,1297.3032608239596,,,
A011,7,117,,,2166,,,ALL,ALL,1,1263.9885610491983,,,
A011,7,117,,,2166,,,NULL,3_1,1,1263.9885610491983,,,
A011,8,117,,,2167,,,ALL,ALL,1,1220.8023900250091,,,
A011,8,117,,,2167,,,NULL,3_1,1,1220.8023900250091,,,
A011,9,117,,,2168,,,ALL,ALL,1,1209.4170359605705,,,
A011,9,117,,,2168,,,NULL,3_1,1,1209.4170359605705,,,
A011,10,117,,,2169,,,ALL,ALL,1,1149.0497213036422,,,
A011,10,117,,,2169,,,NULL,3_1,1,1149.0497213036422,,,
A011,1,118,,,2170,,,ALL,ALL,1,2754.0719082545365,,,
A011,1,118,,,2170,,,NULL,5_1,1,2754.0719082545365,,,
A011,2,118,,,2171,,,ALL,ALL,1,1943.0239044715504,,,
A011,2,118,,,2171,,,NULL,5_1,1,1943.0239044715504,,,
A011,3,118,,,2172,,,ALL,ALL,1,1700.7766242411221,,,
A011,3,118,,,2172,,,NULL,5_1,1,1700.7766242411221,,,
A011,4,118,,,2173,,,ALL,ALL,1,1652.5320683606835,,,
A011,4,118,,,2173,,,NULL,5_1,1,1652.5320683606835,,,
A011,5,118,,,2174,,,ALL,ALL,1,1627.8015964766255,,,
A011,5,118,,,2174,,,NULL,5_1,1,1627.8015964766255,,,
