probe,candidate,score,match,rank
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_14.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_08.jpg,0.442948837008,True,12
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_14.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_09.jpg,0.449387973987,True,13
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_14.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_07.jpg,0.510633661236,True,14
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_14.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s12_13.jpg,0.540539399004,False,15
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_14.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s12_14.jpg,0.544808771752,False,16
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_14.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s12_11.jpg,0.549829335335,False,17
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_14.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s01_04.jpg,0.561602656583,False,18
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_14.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s13_03.jpg,0.562056211478,False,19
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_14.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s13_04.jpg,0.562501595432,False,20
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_14.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s01_14.jpg,0.563263014858,False,21
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_14.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s03_01.jpg,0.564479968236,False,22
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_14.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s03_02.jpg,0.57020378336,False,23
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_14.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s05_05.jpg,0.570319726426,False,24
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_14.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s03_03.jpg,0.570856033234,False,25
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_14.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s13_10.jpg,0.572056451517,False,26
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_14.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s12_08.jpg,0.577690904128,False,27
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_14.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s13_05.jpg,0.578279370933,False,28
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_14.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s13_01.jpg,0.578387592369,False,29
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_14.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s05_03.jpg,0.579090123361,False,30
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_14.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s01_06.jpg,0.579249435592,False,31
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_14.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s13_09.jpg,0.580675301103,False,32
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_14.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s01_03.jpg,0.581599100904,False,33
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_14.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s01_07.jpg,0.585249356358,False,34
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_14.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s12_15.jpg,0.58799361645,False,35
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_14.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s03_04.jpg,0.589287386384,False,36
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_14.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s09_09.jpg,0.593871192151,False,37
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_14.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s13_07.jpg,0.59471872946,False,38
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_14.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s05_04.jpg,0.59546585431,False,39
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_14.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s12_05.jpg,0.597171477762,False,40
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_14.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s09_12.jpg,0.598149543313,False,41
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_14.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s03_06.jpg,0.598300138926,False,42
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_14.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s13_08.jpg,0.598520336613,False,43
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_14.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s05_15.jpg,0.599076251417,False,44
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_14.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s13_06.jpg,0.599896967444,False,45
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_14.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s12_09.jpg,0.601084311726,False,46
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_14.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s12_01.jpg,0.601316300732,False,47
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_14.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s11_07.jpg,0.601623626274,False,48
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_14.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s09_07.jpg,0.602267426401,False,49
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_14.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s05_02.jpg,0.602783924066,False,50
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_15.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_06.jpg,0.339670905073,True,1
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_15.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_02.jpg,0.354616524825,True,2
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_15.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_11.jpg,0.37665835159,True,3
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_15.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_13.jpg,0.392273479436,True,4
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_15.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_05.jpg,0.394603055506,True,5
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_15.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_14.jpg,0.41251334902,True,6
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_15.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_01.jpg,0.414468130222,True,7
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_15.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_04.jpg,0.431706473337,True,8
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_15.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_10.jpg,0.442216099317,True,9
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_15.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_09.jpg,0.477770402496,True,10
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_15.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_08.jpg,0.493032157799,True,11
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_15.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_03.jpg,0.494826636462,True,12
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_15.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_12.jpg,0.53203914346,True,13
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_15.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s01_14.jpg,0.549308551612,False,14
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_15.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_07.jpg,0.551822879826,True,15
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_15.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s05_05.jpg,0.552490768515,False,16
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_15.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s05_02.jpg,0.556632846289,False,17
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_15.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s01_04.jpg,0.559475641828,False,18
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_15.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s01_03.jpg,0.566652042424,False,19
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_15.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s05_09.jpg,0.581148270813,False,20
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_15.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s05_03.jpg,0.583527879343,False,21
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_15.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s01_07.jpg,0.584306504278,False,22
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_15.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s05_15.jpg,0.586924367109,False,23
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_15.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s05_04.jpg,0.594206538159,False,24
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_15.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s12_08.jpg,0.594913528506,False,25
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_15.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s01_02.jpg,0.601938451448,False,26
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_15.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s09_11.jpg,0.602340084187,False,27
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_15.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s05_08.jpg,0.603126314413,False,28
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_15.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s01_08.jpg,0.60718215795,False,29
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_15.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s13_04.jpg,0.607487618239,False,30
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_15.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s05_06.jpg,0.611511501589,False,31
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_15.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s12_13.jpg,0.616679311208,False,32
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_15.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s01_06.jpg,0.61725072804,False,33
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_15.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s01_15.jpg,0.621057685177,False,34
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_15.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s12_11.jpg,0.623980615261,False,35
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_15.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s12_14.jpg,0.624014581101,False,36
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_15.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s03_01.jpg,0.624471526978,False,37
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_15.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s13_06.jpg,0.624930968753,False,38
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_15.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s08_06.jpg,0.624935772195,False,39
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_15.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s13_05.jpg,0.625712974552,False,40
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_15.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s09_07.jpg,0.630534194237,False,41
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_15.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s13_03.jpg,0.631208000508,False,42
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_15.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s05_14.jpg,0.633003248019,False,43
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_15.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s13_02.jpg,0.636144107024,False,44
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_15.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s03_03.jpg,0.637403309496,False,45
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_15.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s01_13.jpg,0.637760774153,False,46
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_15.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s12_06.jpg,0.638158960907,False,47
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_15.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s12_01.jpg,0.638760800762,False,48
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_15.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s12_07.jpg,0.641685150599,False,49
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_15.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s13_01.jpg,0.643378095197,False,50
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s03_01.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s03_04.jpg,0.210339448437,True,1
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s03_01.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s03_03.jpg,0.216518934663,True,2
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s03_01.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s03_02.jpg,0.298599839304,True,3
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s03_01.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s03_13.jpg,0.308522831594,True,4
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s03_01.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s03_05.jpg,0.335418135027,True,5
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s03_01.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s03_07.jpg,0.352212994094,True,6
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s03_01.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s03_11.jpg,0.356179229665,True,7
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s03_01.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s03_06.jpg,0.380831944168,True,8
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s03_01.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s03_15.jpg,0.381832200283,True,9
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s03_01.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s03_08.jpg,0.385715380806,True,10
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s03_01.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s03_10.jpg,0.394411060402,True,11
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s03_01.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s03_12.jpg,0.399805628971,True,12
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s03_01.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s03_09.jpg,0.422468236003,True,13
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s03_01.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s03_14.jpg,0.458382381487,True,14
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s03_01.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s09_04.jpg,0.497074130194,False,15
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s03_01.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s09_01.jpg,0.524084803393,False,16
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s03_01.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s09_02.jpg,0.534934900324,False,17
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s03_01.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_11.jpg,0.541901085125,False,18
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s03_01.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s09_05.jpg,0.542883231092,False,19
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s03_01.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s09_03.jpg,0.548466973684,False,20
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s03_01.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_13.jpg,0.55051299372,False,21
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s03_01.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_10.jpg,0.55663217436,False,22
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s03_01.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s12_13.jpg,0.561806514699,False,23
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s03_01.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_01.jpg,0.562754629408,False,24
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s03_01.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_14.jpg,0.564479968236,False,25
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s03_01.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_05.jpg,0.570403839842,False,26
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s03_01.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_12.jpg,0.578205099859,False,27
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s03_01.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s12_15.jpg,0.581867667702,False,28
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s03_01.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s09_12.jpg,0.582861107219,False,29
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s03_01.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_04.jpg,0.583483321613,False,30
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s03_01.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s09_10.jpg,0.584432541278,False,31
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s03_01.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s12_14.jpg,0.589238157823,False,32
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s03_01.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s09_07.jpg,0.589537444055,False,33
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s03_01.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_02.jpg,0.593419136398,False,34
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s03_01.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s09_11.jpg,0.594517066589,False,35
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s03_01.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s12_11.jpg,0.600925250424,False,36
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s03_01.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s09_09.jpg,0.602750247488,False,37
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s03_01.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s12_05.jpg,0.604982785644,False,38
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s03_01.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s05_06.jpg,0.60778261793,False,39
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s03_01.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s05_05.jpg,0.608559175598,False,40
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s03_01.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s05_15.jpg,0.609323283073,False,41
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s03_01.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s12_04.jpg,0.614305243742,False,42
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s03_01.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s12_02.jpg,0.619606476728,False,43
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s03_01.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s09_14.jpg,0.620930981948,False,44
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s03_01.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s09_06.jpg,0.622588496147,False,45
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s03_01.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s02_15.jpg,0.624471526978,False,46
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s03_01.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s06_10.jpg,0.624704044934,False,47
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s03_01.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s12_12.jpg,0.625524074293,False,48
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s03_01.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s12_03.jpg,0.626097222195,False,49
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s03_01.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s09_08.jpg,0.627331918222,False,50
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s03_02.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s03_03.jpg,0.234253101691,True,1
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s03_02.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s03_04.jpg,0.253426877357,True,2
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s03_02.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s03_06.jpg,0.276540486425,True,3
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s03_02.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s03_07.jpg,0.278996037437,True,4
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s03_02.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s03_01.jpg,0.298599839304,True,5
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s03_02.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s03_15.jpg,0.313647471191,True,6
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s03_02.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s03_13.jpg,0.317772780878,True,7
/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s03_02.jpg,/Users/dunstone/dev/px-biometric-analysis/georgia_tech_cropped/s03_11.jpg,0.319124871098,True,8
