TestId,Rank,ProbeMRR,ProbeERI,ProbeEPI,GalleryMRR,GalleryERI,GalleryEPI,P_Pos,G_Pos,MES_Id,Score,Qual_type,P_Qual,G_Qual
A013,2,144,,,2431,,,ALL,ALL,1,1974.3370832518463,,,
A013,2,144,,,2431,,,NULL,NULL,1,1974.3370832518463,,,
A013,3,144,,,2432,,,ALL,ALL,1,1878.4832894600397,,,
A013,3,144,,,2432,,,NULL,NULL,1,1878.4832894600397,,,
A013,4,144,,,2433,,,ALL,ALL,1,1638.391003832207,,,
A013,4,144,,,2433,,,NULL,NULL,1,1638.391003832207,,,
A013,5,144,,,2434,,,ALL,ALL,1,1628.8909725535507,,,
A013,5,144,,,2434,,,NULL,NULL,1,1628.8909725535507,,,
A013,6,144,,,2435,,,ALL,ALL,1,1543.0395616124017,,,
A013,6,144,,,2435,,,NULL,NULL,1,1543.0395616124017,,,
A013,7,144,,,2436,,,ALL,ALL,1,1516.018664249708,,,
A013,7,144,,,2436,,,NULL,NULL,1,1516.018664249708,,,
A013,8,144,,,2437,,,ALL,ALL,1,1308.6462921610137,,,
A013,8,144,,,2437,,,NULL,NULL,1,1308.6462921610137,,,
A013,9,144,,,2438,,,ALL,ALL,1,1207.5687946905373,,,
A013,9,144,,,2438,,,NULL,NULL,1,1207.5687946905373,,,
A013,10,144,,,2439,,,ALL,ALL,1,1206.704070785439,,,
A013,10,144,,,2439,,,NULL,NULL,1,1206.704070785439,,,
A013,1,145,,,2440,,,ALL,ALL,1,2370.0435373925466,,,
A013,1,145,,,2440,,,NULL,NULL,1,2370.0435373925466,,,
A013,2,145,,,2441,,,ALL,ALL,1,1580.4481058047638,,,
A013,2,145,,,2441,,,NULL,NULL,1,1580.4481058047638,,,
A013,3,145,,,2442,,,ALL,ALL,1,1574.7719772635894,,,
A013,3,145,,,2442,,,NULL,NULL,1,1574.7719772635894,,,
A013,4,145,,,2443,,,ALL,ALL,1,1569.8772223406509,,,
A013,4,145,,,2443,,,NULL,NULL,1,1569.8772223406509,,,
A013,5,145,,,2444,,,ALL,ALL,1,1548.9236393165327,,,
A013,5,145,,,2444,,,NULL,NULL,1,1548.9236393165327,,,
A013,6,145,,,2445,,,ALL,ALL,1,1534.5787549949723,,,
A013,6,145,,,2445,,,NULL,NULL,1,1534.5787549949723,,,
A013,7,145,,,2446,,,ALL,ALL,1,1514.359022283914,,,
A013,7,145,,,2446,,,NULL,NULL,1,1514.359022283914,,,
A013,8,145,,,2447,,,ALL,ALL,1,1390.732515488127,,,
A013,8,145,,,2447,,,NULL,NULL,1,1390.732515488127,,,
A013,9,145,,,2448,,,ALL,ALL,1,1229.6297537716255,,,
A013,9,145,,,2448,,,NULL,NULL,1,1229.6297537716255,,,
A013,10,145,,,2449,,,ALL,ALL,1,933.4175844150592,,,
A013,10,145,,,2449,,,NULL,NULL,1,933.4175844150592,,,
A013,1,146,,,2450,,,ALL,ALL,1,2991.6556845899086,,,
A013,1,146,,,2450,,,NULL,NULL,1,2991.6556845899086,,,
A013,2,146,,,2451,,,ALL,ALL,1,1678.48085959819,,,
A013,2,146,,,2451,,,NULL,NULL,1,1678.48085959819,,,
A013,3,146,,,2452,,,ALL,ALL,1,1586.6330436440117,,,
A013,3,146,,,2452,,,NULL,NULL,1,1586.6330436440117,,,
A013,4,146,,,2453,,,ALL,ALL,1,1503.3378497328447,,,
A013,4,146,,,2453,,,NULL,NULL,1,1503.3378497328447,,,
A013,5,146,,,2454,,,ALL,ALL,1,1466.2000068250943,,,
A013,5,146,,,2454,,,NULL,NULL,1,1466.2000068250943,,,
A013,6,146,,,2455,,,ALL,ALL,1,1433.536917698401,,,
A013,6,146,,,2455,,,NULL,NULL,1,1433.536917698401,,,
A013,7,146,,,2456,,,ALL,ALL,1,1384.667682015616,,,
A013,7,146,,,2456,,,NULL,NULL,1,1384.667682015616,,,
A013,8,146,,,2457,,,ALL,ALL,1,1272.9905805572653,,,
A013,8,146,,,2457,,,NULL,NULL,1,1272.9905805572653,,,
A013,9,146,,,2458,,,ALL,ALL,1,1160.4659289224692,,,
A013,9,146,,,2458,,,NULL,NULL,1,1160.4659289224692,,,
A013,10,146,,,2459,,,ALL,ALL,1,1141.6310895251922,,,
A013,10,146,,,2459,,,NULL,NULL,1,1141.6310895251922,,,
A013,1,147,,,2460,,,ALL,ALL,1,2141.9048554848755,,,
A013,1,147,,,2460,,,NULL,NULL,1,2141.9048554848755,,,
A013,2,147,,,2461,,,ALL,ALL,1,1949.6615816517171,,,
A013,2,147,,,2461,,,NULL,NULL,1,1949.6615816517171,,,
A013,3,147,,,2462,,,ALL,ALL,1,1824.7708599129464,,,
A013,3,147,,,2462,,,NULL,NULL,1,1824.7708599129464,,,
A013,4,147,,,2463,,,ALL,ALL,1,1674.0947532924538,,,
A013,4,147,,,2463,,,NULL,NULL,1,1674.0947532924538,,,
A013,5,147,,,2464,,,ALL,ALL,1,1638.725922546727,,,
A013,5,147,,,2464,,,NULL,NULL,1,1638.725922546727,,,
A013,6,147,,,2465,,,ALL,ALL,1,1582.6827700726742,,,
A013,6,147,,,2465,,,NULL,NULL,1,1582.6827700726742,,,
A013,7,147,,,2466,,,ALL,ALL,1,1507.253462506375,,,
A013,7,147,,,2466,,,NULL,NULL,1,1507.253462506375,,,
A013,8,147,,,2467,,,ALL,ALL,1,1367.9231629441765,,,
A013,8,147,,,2467,,,NULL,NULL,1,1367.9231629441765,,,
A013,9,147,,,2468,,,ALL,ALL,1,1315.0202384774516,,,
A013,9,147,,,2468,,,NULL,NULL,1,1315.0202384774516,,,
A013,10,147,,,2469,,,ALL,ALL,1,1241.031285338308,,,
A013,10,147,,,2469,,,NULL,NULL,1,1241.031285338308,,,
A013,1,148,,,2470,,,ALL,ALL,1,2557.5730353453428,,,
A013,1,148,,,2470,,,NULL,NULL,1,2557.5730353453428,,,
A013,2,148,,,2471,,,ALL,ALL,1,1917.324753566305,,,
A013,2,148,,,2471,,,NULL,NULL,1,1917.324753566305,,,
A013,3,148,,,2472,,,ALL,ALL,1,1724.5530622017468,,,
A013,3,148,,,2472,,,NULL,NULL,1,1724.5530622017468,,,
A013,4,148,,,2473,,,ALL,ALL,1,1555.5237348498285,,,
A013,4,148,,,2473,,,NULL,NULL,1,1555.5237348498285,,,
A013,5,148,,,2474,,,ALL,ALL,1,1525.133937822266,,,
A013,5,148,,,2474,,,NULL,NULL,1,1525.133937822266,,,
A013,6,148,,,2475,,,ALL,ALL,1,1455.7093149823654,,,
A013,6,148,,,2475,,,NULL,NULL,1,1455.7093149823654,,,
A013,7,148,,,2476,,,ALL,ALL,1,1440.2787337417749,,,
A013,7,148,,,2476,,,NULL,NULL,1,1440.2787337417749,,,
A013,8,148,,,2477,,,ALL,ALL,1,1438.885931946238,,,
A013,8,148,,,2477,,,NULL,NULL,1,1438.885931946238,,,
A013,9,148,,,2478,,,ALL,ALL,1,1391.161913654881,,,
A013,9,148,,,2478,,,NULL,NULL,1,1391.161913654881,,,
A013,10,148,,,2479,,,ALL,ALL,1,888.5824769113501,,,
A013,10,148,,,2479,,,NULL,NULL,1,888.5824769113501,,,
A013,1,149,,,2480,,,ALL,ALL,1,2339.509200314741,,,
A013,1,149,,,2480,,,NULL,NULL,1,2339.509200314741,,,
A013,2,149,,,2481,,,ALL,ALL,1,1813.6753211100058,,,
A013,2,149,,,2481,,,NULL,NULL,1,1813.6753211100058,,,
A013,3,149,,,2482,,,ALL,ALL,1,1782.0954740150205,,,
A013,3,149,,,2482,,,NULL,NULL,1,1782.0954740150205,,,
A013,4,149,,,2483,,,ALL,ALL,1,1682.2269884509205,,,
A013,4,149,,,2483,,,NULL,NULL,1,1682.2269884509205,,,
A013,5,149,,,2484,,,ALL,ALL,1,1672.654865241961,,,
A013,5,149,,,2484,,,NULL,NULL,1,1672.654865241961,,,
A013,6,149,,,2485,,,ALL,ALL,1,1596.0994108476427,,,
A013,6,149,,,2485,,,NULL,NULL,1,1596.0994108476427,,,
A013,7,149,,,2486,,,ALL,ALL,1,1568.7997042158663,,,
A013,7,149,,,2486,,,NULL,NULL,1,1568.7997042158663,,,
A013,8,149,,,2487,,,ALL,ALL,1,1515.3072864862784,,,
A013,8,149,,,2487,,,NULL,NULL,1,1515.3072864862784,,,
A013,9,149,,,2488,,,ALL,ALL,1,1405.830682693636,,,
A013,9,149,,,2488,,,NULL,NULL,1,1405.830682693636,,,
A013,10,149,,,2489,,,ALL,ALL,1,1321.5955956573248,,,
A013,10,149,,,2489,,,NULL,NULL,1,1321.5955956573248,,,
A013,1,150,,,2490,,,ALL,ALL,1,2175.4044527451524,,,
A013,1,150,,,2490,,,NULL,NULL,1,2175.4044527451524,,,
A013,2,150,,,2491,,,ALL,ALL,1,1701.7522375820993,,,
A013,2,150,,,2491,,,NULL,NULL,1,1701.7522375820993,,,
A013,3,150,,,2492,,,ALL,ALL,1,1647.1968523506723,,,
A013,3,150,,,2492,,,NULL,NULL,1,1647.1968523506723,,,
A013,4,150,,,2493,,,ALL,ALL,1,1545.1701142958611,,,
A013,4,150,,,2493,,,NULL,NULL,1,1545.1701142958611,,,
A013,5,150,,,2494,,,ALL,ALL,1,1499.353670193782,,,
A013,5,150,,,2494,,,NULL,NULL,1,1499.353670193782,,,
A013,6,150,,,2495,,,ALL,ALL,1,1489.500558323658,,,
A013,6,150,,,2495,,,NULL,NULL,1,1489.500558323658,,,
A013,7,150,,,2496,,,ALL,ALL,1,1444.1448864006115,,,
A013,7,150,,,2496,,,NULL,NULL,1,1444.1448864006115,,,
A013,8,150,,,2497,,,ALL,ALL,1,1253.349870205753,,,
A013,8,150,,,2497,,,NULL,NULL,1,1253.349870205753,,,
A013,9,150,,,2498,,,ALL,ALL,1,1159.023506805425,,,
A013,9,150,,,2498,,,NULL,NULL,1,1159.023506805425,,,
A013,10,150,,,2499,,,ALL,ALL,1,546.2024428205671,,,
A013,10,150,,,2499,,,NULL,NULL,1,546.2024428205671,,,
A013,1,151,,,2500,,,ALL,ALL,1,2660.0164184761943,,,
A013,1,151,,,2500,,,NULL,NULL,1,2660.0164184761943,,,
A013,2,151,,,2501,,,ALL,ALL,1,1907.3575072395065,,,
A013,2,151,,,2501,,,NULL,NULL,1,1907.3575072395065,,,
A013,3,151,,,2502,,,ALL,ALL,1,1775.8708725718752,,,
A013,3,151,,,2502,,,NULL,NULL,1,1775.8708725718752,,,
A013,4,151,,,2503,,,ALL,ALL,1,1755.1904089273044,,,
A013,4,151,,,2503,,,NULL,NULL,1,1755.1904089273044,,,
A013,5,151,,,2504,,,ALL,ALL,1,1600.8620828412002,,,
A013,5,151,,,2504,,,NULL,NULL,1,1600.8620828412002,,,
A013,6,151,,,2505,,,ALL,ALL,1,1565.1807013141295,,,
A013,6,151,,,2505,,,NULL,NULL,1,1565.1807013141295,,,
A013,7,151,,,2506,,,ALL,ALL,1,1436.5060201191825,,,
A013,7,151,,,2506,,,NULL,NULL,1,1436.5060201191825,,,
A013,8,151,,,2507,,,ALL,ALL,1,1396.07987072049,,,
A013,8,151,,,2507,,,NULL,NULL,1,1396.07987072049,,,
A013,9,151,,,2508,,,ALL,ALL,1,1302.475166244617,,,
A013,9,151,,,2508,,,NULL,NULL,1,1302.475166244617,,,
A013,10,151,,,2509,,,ALL,ALL,1,1104.3935406876499,,,
A013,10,151,,,2509,,,NULL,NULL,1,1104.3935406876499,,,
A013,1,152,,,2510,,,ALL,ALL,1,2417.846371669685,,,
A013,1,152,,,2510,,,NULL,NULL,1,2417.846371669685,,,
A013,2,152,,,2511,,,ALL,ALL,1,1824.815052911529,,,
A013,2,152,,,2511,,,NULL,NULL,1,1824.815052911529,,,
A013,3,152,,,2512,,,ALL,ALL,1,1685.7169039224746,,,
A013,3,152,,,2512,,,NULL,NULL,1,1685.7169039224746,,,
A013,4,152,,,2513,,,ALL,ALL,1,1614.8864220772803,,,
A013,4,152,,,2513,,,NULL,NULL,1,1614.8864220772803,,,
A013,5,152,,,2514,,,ALL,ALL,1,1505.655092079879,,,
A013,5,152,,,2514,,,NULL,NULL,1,1505.655092079879,,,
A013,6,152,,,2515,,,ALL,ALL,1,1493.880157098436,,,
A013,6,152,,,2515,,,NULL,NULL,1,1493.880157098436,,,
A013,7,152,,,2516,,,ALL,ALL,1,1416.0914157450009,,,
A013,7,152,,,2516,,,NULL,NULL,1,1416.0914157450009,,,
A013,8,152,,,2517,,,ALL,ALL,1,1350.7389093883426,,,
A013,8,152,,,2517,,,NULL,NULL,1,1350.7389093883426,,,
A013,9,152,,,2518,,,ALL,ALL,1,1133.7040079162377,,,
A013,9,152,,,2518,,,NULL,NULL,1,1133.7040079162377,,,
A013,10,152,,,2519,,,ALL,ALL,1,971.3187372313542,,,
A013,10,152,,,2519,,,NULL,NULL,1,971.3187372313542,,,
A013,1,153,,,2520,,,ALL,ALL,1,2255.4925220013592,,,
A013,1,153,,,2520,,,NULL,NULL,1,2255.4925220013592,,,
A013,2,153,,,2521,,,ALL,ALL,1,1905.5279780593291,,,
A013,2,153,,,2521,,,NULL,NULL,1,1905.5279780593291,,,
A013,3,153,,,2522,,,ALL,ALL,1,1827.401704860826,,,
A013,3,153,,,2522,,,NULL,NULL,1,1827.401704860826,,,
A013,4,153,,,2523,,,ALL,ALL,1,1806.7165771927712,,,
A013,4,153,,,2523,,,NULL,NULL,1,1806.7165771927712,,,
A013,5,153,,,2524,,,ALL,ALL,1,1661.9544723362949,,,
A013,5,153,,,2524,,,NULL,NULL,1,1661.9544723362949,,,
A013,6,153,,,2525,,,ALL,ALL,1,1507.916221500127,,,
A013,6,153,,,2525,,,NULL,NULL,1,1507.916221500127,,,
A013,7,153,,,2526,,,ALL,ALL,1,1361.7188892797408,,,
A013,7,153,,,2526,,,NULL,NULL,1,1361.7188892797408,,,
A013,8,153,,,2527,,,ALL,ALL,1,1222.595104109566,,,
A013,8,153,,,2527,,,NULL,NULL,1,1222.595104109566,,,
A013,9,153,,,2528,,,ALL,ALL,1,765.6646751227578,,,
A013,9,153,,,2528,,,NULL,NULL,1,765.6646751227578,,,
A013,10,153,,,2529,,,ALL,ALL,1,569.2742998597109,,,
A013,10,153,,,2529,,,NULL,NULL,1,569.2742998597109,,,
A013,1,154,,,2530,,,ALL,ALL,1,2492.304458576451,,,
A013,1,154,,,2530,,,NULL,NULL,1,2492.304458576451,,,
A013,2,154,,,2531,,,ALL,ALL,1,1645.9429866334854,,,
A013,2,154,,,2531,,,NULL,NULL,1,1645.9429866334854,,,
A013,3,154,,,2532,,,ALL,ALL,1,1585.3173624330611,,,
A013,3,154,,,2532,,,NULL,NULL,1,1585.3173624330611,,,
A013,4,154,,,2533,,,ALL,ALL,1,1506.6384512335724,,,
A013,4,154,,,2533,,,NULL,NULL,1,1506.6384512335724,,,
A013,5,154,,,2534,,,ALL,ALL,1,1320.680392799619,,,
A013,5,154,,,2534,,,NULL,NULL,1,1320.680392799619,,,
A013,6,154,,,2535,,,ALL,ALL,1,1320.2276671667526,,,
A013,6,154,,,2535,,,NULL,NULL,1,1320.2276671667526,,,
A013,7,154,,,2536,,,ALL,ALL,1,1313.4183165842385,,,
A013,7,154,,,2536,,,NULL,NULL,1,1313.4183165842385,,,
A013,8,154,,,2537,,,ALL,ALL,1,1215.9975073890744,,,
A013,8,154,,,2537,,,NULL,NULL,1,1215.9975073890744,,,
A013,9,154,,,2538,,,ALL,ALL,1,1148.6906365613372,,,
A013,9,154,,,2538,,,NULL,NULL,1,1148.6906365613372,,,
A013,10,154,,,2539,,,ALL,ALL,1,811.937134791711,,,
A013,10,154,,,2539,,,NULL,NULL,1,811.937134791711,,,
A013,1,155,,,2540,,,ALL,ALL,1,2710.369634122065,,,
A013,1,155,,,2540,,,NULL,NULL,1,2710.369634122065,,,
A013,2,155,,,2541,,,ALL,ALL,1,2287.249138946945,,,
A013,2,155,,,2541,,,NULL,NULL,1,2287.249138946945,,,
A013,3,155,,,2542,,,ALL,ALL,1,2215.308040288769,,,
A013,3,155,,,2542,,,NULL,NULL,1,2215.308040288769,,,
A013,4,155,,,2543,,,ALL,ALL,1,1802.4789298122355,,,
A013,4,155,,,2543,,,NULL,NULL,1,1802.4789298122355,,,
A013,5,155,,,2544,,,ALL,ALL,1,1395.5300994829422,,,
A013,5,155,,,2544,,,NULL,NULL,1,1395.5300994829422,,,
A013,6,155,,,2545,,,ALL,ALL,1,1270.9800329286552,,,
A013,6,155,,,2545,,,NULL,NULL,1,1270.9800329286552,,,
A013,7,155,,,2546,,,ALL,ALL,1,1219.676298972437,,,
A013,7,155,,,2546,,,NULL,NULL,1,1219.676298972437,,,
A013,8,155,,,2547,,,ALL,ALL,1,1124.6314611796824,,,
A013,8,155,,,2547,,,NULL,NULL,1,1124.6314611796824,,,
A013,9,155,,,2548,,,ALL,ALL,1,1109.5356212080862,,,
A013,9,155,,,2548,,,NULL,NULL,1,1109.5356212080862,,,
A013,10,155,,,2549,,,ALL,ALL,1,1042.005782608026,,,
A013,10,155,,,2549,,,NULL,NULL,1,1042.005782608026,,,
A013,1,156,,,2550,,,ALL,ALL,1,2200.720258831295,,,
A013,1,156,,,2550,,,NULL,NULL,1,2200.720258831295,,,
A013,2,156,,,2551,,,ALL,ALL,1,1853.0388278257342,,,
A013,2,156,,,2551,,,NULL,NULL,1,1853.0388278257342,,,
A013,3,156,,,2552,,,ALL,ALL,1,1770.3740538175732,,,
A013,3,156,,,2552,,,NULL,NULL,1,1770.3740538175732,,,
A013,4,156,,,2553,,,ALL,ALL,1,1576.2063190203883,,,
A013,4,156,,,2553,,,NULL,NULL,1,1576.2063190203883,,,
A013,5,156,,,2554,,,ALL,ALL,1,1483.9212681958036,,,
A013,5,156,,,2554,,,NULL,NULL,1,1483.9212681958036,,,
A013,6,156,,,2555,,,ALL,ALL,1,1451.6549659693937,,,
A013,6,156,,,2555,,,NULL,NULL,1,1451.6549659693937,,,
A013,7,156,,,2556,,,ALL,ALL,1,1445.7781940765196,,,
A013,7,156,,,2556,,,NULL,NULL,1,1445.7781940765196,,,
A013,8,156,,,2557,,,ALL,ALL,1,1284.9098001982122,,,
A013,8,156,,,2557,,,NULL,NULL,1,1284.9098001982122,,,
A013,9,156,,,2558,,,ALL,ALL,1,1281.7290623554136,,,
A013,9,156,,,2558,,,NULL,NULL,1,1281.7290623554136,,,
A013,10,156,,,2559,,,ALL,ALL,1,1120.2378861362367,,,
A013,10,156,,,2559,,,NULL,NULL,1,1120.2378861362367,,,
A013,1,157,,,2560,,,ALL,ALL,1,2362.3698136765715,,,
A013,1,157,,,2560,,,NULL,NULL,1,2362.3698136765715,,,
A013,2,157,,,2561,,,ALL,ALL,1,2233.402215926588,,,
A013,2,157,,,2561,,,NULL,NULL,1,2233.402215926588,,,
A013,3,157,,,2562,,,ALL,ALL,1,2148.368173253904,,,
A013,3,157,,,2562,,,NULL,NULL,1,2148.368173253904,,,
A013,4,157,,,2563,,,ALL,ALL,1,1848.9774155541097,,,
A013,4,157,,,2563,,,NULL,NULL,1,1848.9774155541097,,,
A013,5,157,,,2564,,,ALL,ALL,1,1679.1978347829352,,,
A013,5,157,,,2564,,,NULL,NULL,1,1679.1978347829352,,,
A013,6,157,,,2565,,,ALL,ALL,1,1371.7483176225933,,,
A013,6,157,,,2565,,,NULL,NULL,1,1371.7483176225933,,,
A013,7,157,,,2566,,,ALL,ALL,1,1276.1801339447413,,,
A013,7,157,,,2566,,,NULL,NULL,1,1276.1801339447413,,,
A013,8,157,,,2567,,,ALL,ALL,1,1204.8933909144296,,,
A013,8,157,,,2567,,,NULL,NULL,1,1204.8933909144296,,,
A013,9,157,,,2568,,,ALL,ALL,1,1171.0530518026364,,,
A013,9,157,,,2568,,,NULL,NULL,1,1171.0530518026364,,,
A013,10,157,,,2569,,,ALL,ALL,1,1126.6825634745428,,,
A013,10,157,,,2569,,,NULL,NULL,1,1126.6825634745428,,,
A013,1,158,,,2570,,,ALL,ALL,1,2534.4968931920716,,,
A013,1,158,,,2570,,,NULL,NULL,1,2534.4968931920716,,,
A013,2,158,,,2571,,,ALL,ALL,1,1844.5975139874379,,,
A013,2,158,,,2571,,,NULL,NULL,1,1844.5975139874379,,,
A013,3,158,,,2572,,,ALL,ALL,1,1786.8549432445652,,,
A013,3,158,,,2572,,,NULL,NULL,1,1786.8549432445652,,,
A013,4,158,,,2573,,,ALL,ALL,1,1754.8216379056453,,,
A013,4,158,,,2573,,,NULL,NULL,1,1754.8216379056453,,,
A013,5,158,,,2574,,,ALL,ALL,1,1687.5778037504028,,,
A013,5,158,,,2574,,,NULL,NULL,1,1687.5778037504028,,,
A013,6,158,,,2575,,,ALL,ALL,1,1572.9969509951488,,,
A013,6,158,,,2575,,,NULL,NULL,1,1572.9969509951488,,,
A013,7,158,,,2576,,,ALL,ALL,1,1559.05280288554,,,
A013,7,158,,,2576,,,NULL,NULL,1,1559.05280288554,,,
A013,8,158,,,2577,,,ALL,ALL,1,1523.4032173974804,,,
A013,8,158,,,2577,,,NULL,NULL,1,1523.4032173974804,,,
A013,9,158,,,2578,,,ALL,ALL,1,1396.4753139447653,,,
A013,9,158,,,2578,,,NULL,NULL,1,1396.4753139447653,,,
A013,10,158,,,2579,,,ALL,ALL,1,1160.2093378406394,,,
A013,10,158,,,2579,,,NULL,NULL,1,1160.2093378406394,,,
A013,1,159,,,2580,,,ALL,ALL,1,2685.047817797267,,,
A013,1,159,,,2580,,,NULL,NULL,1,2685.047817797267,,,
A013,2,159,,,2581,,,ALL,ALL,1,2020.4802659098368,,,
A013,2,159,,,2581,,,NULL,NULL,1,2020.4802659098368,,,
A013,3,159,,,2582,,,ALL,ALL,1,1837.5072520869871,,,
A013,3,159,,,2582,,,NULL,NULL,1,1837.5072520869871,,,
A013,4,159,,,2583,,,ALL,ALL,1,1734.6635360870614,,,
A013,4,159,,,2583,,,NULL,NULL,1,1734.6635360870614,,,
A013,5,159,,,2584,,,ALL,ALL,1,1556.003930077958,,,
A013,5,159,,,2584,,,NULL,NULL,1,1556.003930077958,,,
A013,6,159,,,2585,,,ALL,ALL,1,1483.156128145981,,,
A013,6,159,,,2585,,,NULL,NULL,1,1483.156128145981,,,
A013,7,159,,,2586,,,ALL,ALL,1,1334.5231077049266,,,
A013,7,159,,,2586,,,NULL,NULL,1,1334.5231077049266,,,
A013,8,159,,,2587,,,ALL,ALL,1,1282.143763507321,,,
A013,8,159,,,2587,,,NULL,NULL,1,1282.143763507321,,,
A013,9,159,,,2588,,,ALL,ALL,1,947.1764237127023,,,
A013,9,159,,,2588,,,NULL,NULL,1,947.1764237127023,,,
A013,10,159,,,2589,,,ALL,ALL,1,826.6297166074854,,,
A013,10,159,,,2589,,,NULL,NULL,1,826.6297166074854,,,
A013,1,160,,,2590,,,ALL,ALL,1,2213.1439925968616,,,
A013,1,160,,,2590,,,NULL,NULL,1,2213.1439925968616,,,
A013,2,160,,,2591,,,ALL,ALL,1,1735.858226529998,,,
A013,2,160,,,2591,,,NULL,NULL,1,1735.858226529998,,,
A013,3,160,,,2592,,,ALL,ALL,1,1701.8360430563375,,,
A013,3,160,,,2592,,,NULL,NULL,1,1701.8360430563375,,,
A013,4,160,,,2593,,,ALL,ALL,1,1490.875088652066,,,
A013,4,160,,,2593,,,NULL,NULL,1,1490.875088652066,,,
A013,5,160,,,2594,,,ALL,ALL,1,1488.316708209988,,,
A013,5,160,,,2594,,,NULL,NULL,1,1488.316708209988,,,
A013,6,160,,,2595,,,ALL,ALL,1,1452.5211068355695,,,
A013,6,160,,,2595,,,NULL,NULL,1,1452.5211068355695,,,
A013,7,160,,,2596,,,ALL,ALL,1,1353.0160299709005,,,
A013,7,160,,,2596,,,NULL,NULL,1,1353.0160299709005,,,
A013,8,160,,,2597,,,ALL,ALL,1,1304.0980695171033,,,
A013,8,160,,,2597,,,NULL,NULL,1,1304.0980695171033,,,
A013,9,160,,,2598,,,ALL,ALL,1,1231.3504328898348,,,
A013,9,160,,,2598,,,NULL,NULL,1,1231.3504328898348,,,
A013,10,160,,,2599,,,ALL,ALL,1,1037.1829340646427,,,
A013,10,160,,,2599,,,NULL,NULL,1,1037.1829340646427,,,
A013,1,161,,,2600,,,ALL,ALL,1,2827.34565435213,,,
A013,1,161,,,2600,,,NULL,NULL,1,2827.34565435213,,,
A013,2,161,,,2601,,,ALL,ALL,1,2237.749680925639,,,
A013,2,161,,,2601,,,NULL,NULL,1,2237.749680925639,,,
A013,3,161,,,2602,,,ALL,ALL,1,1862.4681405149022,,,
A013,3,161,,,2602,,,NULL,NULL,1,1862.4681405149022,,,
A013,4,161,,,2603,,,ALL,ALL,1,1849.4039491357062,,,
A013,4,161,,,2603,,,NULL,NULL,1,1849.4039491357062,,,
A013,5,161,,,2604,,,ALL,ALL,1,1830.1456706357405,,,
A013,5,161,,,2604,,,NULL,NULL,1,1830.1456706357405,,,
A013,6,161,,,2605,,,ALL,ALL,1,1703.932007819612,,,
A013,6,161,,,2605,,,NULL,NULL,1,1703.932007819612,,,
A013,7,161,,,2606,,,ALL,ALL,1,1552.8346236494388,,,
A013,7,161,,,2606,,,NULL,NULL,1,1552.8346236494388,,,
A013,8,161,,,2607,,,ALL,ALL,1,1374.5698880892314,,,
A013,8,161,,,2607,,,NULL,NULL,1,1374.5698880892314,,,
A013,9,161,,,2608,,,ALL,ALL,1,1333.6552673258075,,,
A013,9,161,,,2608,,,NULL,NULL,1,1333.6552673258075,,,
A013,10,161,,,2609,,,ALL,ALL,1,677.468314941369,,,
A013,10,161,,,2609,,,NULL,NULL,1,677.468314941369,,,
A013,1,162,,,2610,,,ALL,ALL,1,2487.0321679577632,,,
A013,1,162,,,2610,,,NULL,NULL,1,2487.0321679577632,,,
A013,2,162,,,2611,,,ALL,ALL,1,2232.373300764191,,,
A013,2,162,,,2611,,,NULL,NULL,1,2232.373300764191,,,
A013,3,162,,,2612,,,ALL,ALL,1,1846.734255174724,,,
A013,3,162,,,2612,,,NULL,NULL,1,1846.734255174724,,,
A013,4,162,,,2613,,,ALL,ALL,1,1752.5812338816072,,,
A013,4,162,,,2613,,,NULL,NULL,1,1752.5812338816072,,,
A013,5,162,,,2614,,,ALL,ALL,1,1708.6946610764883,,,
A013,5,162,,,2614,,,NULL,NULL,1,1708.6946610764883,,,
A013,6,162,,,2615,,,ALL,ALL,1,1593.3169715790123,,,
A013,6,162,,,2615,,,NULL,NULL,1,1593.3169715790123,,,
A013,7,162,,,2616,,,ALL,ALL,1,1577.197630968725,,,
A013,7,162,,,2616,,,NULL,NULL,1,1577.197630968725,,,
A013,8,162,,,2617,,,ALL,ALL,1,1460.1832102949131,,,
A013,8,162,,,2617,,,NULL,NULL,1,1460.1832102949131,,,
A013,9,162,,,2618,,,ALL,ALL,1,1411.571547478871,,,
A013,9,162,,,2618,,,NULL,NULL,1,1411.571547478871,,,
A013,10,162,,,2619,,,ALL,ALL,1,1156.852796312842,,,
A013,10,162,,,2619,,,NULL,NULL,1,1156.852796312842,,,
A013,1,163,,,2620,,,ALL,ALL,1,2318.3973270789174,,,
A013,1,163,,,2620,,,NULL,NULL,1,2318.3973270789174,,,
A013,2,163,,,2621,,,ALL,ALL,1,1728.2043840751082,,,
A013,2,163,,,2621,,,NULL,NULL,1,1728.2043840751082,,,
A013,3,163,,,2622,,,ALL,ALL,1,1711.4552355959468,,,
A013,3,163,,,2622,,,NULL,NULL,1,1711.4552355959468,,,
A013,4,163,,,2623,,,ALL,ALL,1,1683.4648206513054,,,
A013,4,163,,,2623,,,NULL,NULL,1,1683.4648206513054,,,
A013,5,163,,,2624,,,ALL,ALL,1,1354.6660956171368,,,
A013,5,163,,,2624,,,NULL,NULL,1,1354.6660956171368,,,
A013,6,163,,,2625,,,ALL,ALL,1,1281.7095312946276,,,
A013,6,163,,,2625,,,NULL,NULL,1,1281.7095312946276,,,
