TestId,Rank,ProbeMRR,ProbeERI,ProbeEPI,GalleryMRR,GalleryERI,GalleryEPI,P_Pos,G_Pos,MES_Id,Score,Qual_type,P_Qual,G_Qual
A014,9,129,,,2288,,,3,3,1,1284.8975816300274,,,
A014,9,129,,,2288,,,4,4,1,1284.8975816300274,,,
A014,9,129,,,2288,,,5,5,1,1284.8975816300274,,,
A014,9,129,,,2288,,,6,6,1,1284.8975816300274,,,
A014,9,129,,,2288,,,7,7,1,1284.8975816300274,,,
A014,9,129,,,2288,,,8,8,1,1284.8975816300274,,,
A014,9,129,,,2288,,,9,9,1,1284.8975816300274,,,
A014,9,129,,,2288,,,10,10,1,1284.8975816300274,,,
A014,10,129,,,2289,,,ALL,ALL,1,1260.701660523677,,,
A014,10,129,,,2289,,,1,1,1,1260.701660523677,,,
A014,10,129,,,2289,,,2,2,1,1260.701660523677,,,
A014,10,129,,,2289,,,3,3,1,1260.701660523677,,,
A014,10,129,,,2289,,,4,4,1,1260.701660523677,,,
A014,10,129,,,2289,,,5,5,1,1260.701660523677,,,
A014,10,129,,,2289,,,6,6,1,1260.701660523677,,,
A014,10,129,,,2289,,,7,7,1,1260.701660523677,,,
A014,10,129,,,2289,,,8,8,1,1260.701660523677,,,
A014,10,129,,,2289,,,9,9,1,1260.701660523677,,,
A014,10,129,,,2289,,,10,10,1,1260.701660523677,,,
A014,1,130,,,2290,,,ALL,ALL,1,2561.838556832789,,,
A014,1,130,,,2290,,,1,1,1,2561.838556832789,,,
A014,1,130,,,2290,,,2,2,1,2561.838556832789,,,
A014,1,130,,,2290,,,3,3,1,2561.838556832789,,,
A014,1,130,,,2290,,,4,4,1,2561.838556832789,,,
A014,1,130,,,2290,,,5,5,1,2561.838556832789,,,
A014,1,130,,,2290,,,6,6,1,2561.838556832789,,,
A014,1,130,,,2290,,,7,7,1,2561.838556832789,,,
A014,1,130,,,2290,,,8,8,1,2561.838556832789,,,
A014,1,130,,,2290,,,9,9,1,2561.838556832789,,,
A014,1,130,,,2290,,,10,10,1,2561.838556832789,,,
A014,2,130,,,2291,,,ALL,ALL,1,2194.067753112718,,,
A014,2,130,,,2291,,,1,1,1,2194.067753112718,,,
A014,2,130,,,2291,,,2,2,1,2194.067753112718,,,
A014,2,130,,,2291,,,3,3,1,2194.067753112718,,,
A014,2,130,,,2291,,,4,4,1,2194.067753112718,,,
A014,2,130,,,2291,,,5,5,1,2194.067753112718,,,
A014,2,130,,,2291,,,6,6,1,2194.067753112718,,,
A014,2,130,,,2291,,,7,7,1,2194.067753112718,,,
A014,2,130,,,2291,,,8,8,1,2194.067753112718,,,
A014,2,130,,,2291,,,9,9,1,2194.067753112718,,,
A014,2,130,,,2291,,,10,10,1,2194.067753112718,,,
A014,3,130,,,2292,,,ALL,ALL,1,1985.6155455546686,,,
A014,3,130,,,2292,,,1,1,1,1985.6155455546686,,,
A014,3,130,,,2292,,,2,2,1,1985.6155455546686,,,
A014,3,130,,,2292,,,3,3,1,1985.6155455546686,,,
A014,3,130,,,2292,,,4,4,1,1985.6155455546686,,,
A014,3,130,,,2292,,,5,5,1,1985.6155455546686,,,
A014,3,130,,,2292,,,6,6,1,1985.6155455546686,,,
A014,3,130,,,2292,,,7,7,1,1985.6155455546686,,,
A014,3,130,,,2292,,,8,8,1,1985.6155455546686,,,
A014,3,130,,,2292,,,9,9,1,1985.6155455546686,,,
A014,3,130,,,2292,,,10,10,1,1985.6155455546686,,,
A014,4,130,,,2293,,,ALL,ALL,1,1851.784951174135,,,
A014,4,130,,,2293,,,1,1,1,1851.784951174135,,,
A014,4,130,,,2293,,,2,2,1,1851.784951174135,,,
A014,4,130,,,2293,,,3,3,1,1851.784951174135,,,
A014,4,130,,,2293,,,4,4,1,1851.784951174135,,,
A014,4,130,,,2293,,,5,5,1,1851.784951174135,,,
A014,4,130,,,2293,,,6,6,1,1851.784951174135,,,
A014,4,130,,,2293,,,7,7,1,1851.784951174135,,,
A014,4,130,,,2293,,,8,8,1,1851.784951174135,,,
A014,4,130,,,2293,,,9,9,1,1851.784951174135,,,
A014,4,130,,,2293,,,10,10,1,1851.784951174135,,,
A014,5,130,,,2294,,,ALL,ALL,1,1737.383514425942,,,
A014,5,130,,,2294,,,1,1,1,1737.383514425942,,,
A014,5,130,,,2294,,,2,2,1,1737.383514425942,,,
A014,5,130,,,2294,,,3,3,1,1737.383514425942,,,
A014,5,130,,,2294,,,4,4,1,1737.383514425942,,,
A014,5,130,,,2294,,,5,5,1,1737.383514425942,,,
A014,5,130,,,2294,,,6,6,1,1737.383514425942,,,
A014,5,130,,,2294,,,7,7,1,1737.383514425942,,,
A014,5,130,,,2294,,,8,8,1,1737.383514425942,,,
A014,5,130,,,2294,,,9,9,1,1737.383514425942,,,
A014,5,130,,,2294,,,10,10,1,1737.383514425942,,,
A014,6,130,,,2295,,,ALL,ALL,1,1725.4169461252245,,,
A014,6,130,,,2295,,,1,1,1,1725.4169461252245,,,
A014,6,130,,,2295,,,2,2,1,1725.4169461252245,,,
A014,6,130,,,2295,,,3,3,1,1725.4169461252245,,,
A014,6,130,,,2295,,,4,4,1,1725.4169461252245,,,
A014,6,130,,,2295,,,5,5,1,1725.4169461252245,,,
A014,6,130,,,2295,,,6,6,1,1725.4169461252245,,,
A014,6,130,,,2295,,,7,7,1,1725.4169461252245,,,
A014,6,130,,,2295,,,8,8,1,1725.4169461252245,,,
A014,6,130,,,2295,,,9,9,1,1725.4169461252245,,,
A014,6,130,,,2295,,,10,10,1,1725.4169461252245,,,
A014,7,130,,,2296,,,ALL,ALL,1,1598.4805176869202,,,
A014,7,130,,,2296,,,1,1,1,1598.4805176869202,,,
A014,7,130,,,2296,,,2,2,1,1598.4805176869202,,,
A014,7,130,,,2296,,,3,3,1,1598.4805176869202,,,
A014,7,130,,,2296,,,4,4,1,1598.4805176869202,,,
A014,7,130,,,2296,,,5,5,1,1598.4805176869202,,,
A014,7,130,,,2296,,,6,6,1,1598.4805176869202,,,
A014,7,130,,,2296,,,7,7,1,1598.4805176869202,,,
A014,7,130,,,2296,,,8,8,1,1598.4805176869202,,,
A014,7,130,,,2296,,,9,9,1,1598.4805176869202,,,
A014,7,130,,,2296,,,10,10,1,1598.4805176869202,,,
A014,8,130,,,2297,,,ALL,ALL,1,1537.980065245498,,,
A014,8,130,,,2297,,,1,1,1,1537.980065245498,,,
A014,8,130,,,2297,,,2,2,1,1537.980065245498,,,
A014,8,130,,,2297,,,3,3,1,1537.980065245498,,,
A014,8,130,,,2297,,,4,4,1,1537.980065245498,,,
A014,8,130,,,2297,,,5,5,1,1537.980065245498,,,
A014,8,130,,,2297,,,6,6,1,1537.980065245498,,,
A014,8,130,,,2297,,,7,7,1,1537.980065245498,,,
A014,8,130,,,2297,,,8,8,1,1537.980065245498,,,
A014,8,130,,,2297,,,9,9,1,1537.980065245498,,,
A014,8,130,,,2297,,,10,10,1,1537.980065245498,,,
A014,9,130,,,2298,,,ALL,ALL,1,1477.3749846681349,,,
A014,9,130,,,2298,,,1,1,1,1477.3749846681349,,,
A014,9,130,,,2298,,,2,2,1,1477.3749846681349,,,
A014,9,130,,,2298,,,3,3,1,1477.3749846681349,,,
A014,9,130,,,2298,,,4,4,1,1477.3749846681349,,,
A014,9,130,,,2298,,,5,5,1,1477.3749846681349,,,
A014,9,130,,,2298,,,6,6,1,1477.3749846681349,,,
A014,9,130,,,2298,,,7,7,1,1477.3749846681349,,,
A014,9,130,,,2298,,,8,8,1,1477.3749846681349,,,
A014,9,130,,,2298,,,9,9,1,1477.3749846681349,,,
A014,9,130,,,2298,,,10,10,1,1477.3749846681349,,,
A014,10,130,,,2299,,,ALL,ALL,1,1120.7151780704653,,,
A014,10,130,,,2299,,,1,1,1,1120.7151780704653,,,
A014,10,130,,,2299,,,2,2,1,1120.7151780704653,,,
A014,10,130,,,2299,,,3,3,1,1120.7151780704653,,,
A014,10,130,,,2299,,,4,4,1,1120.7151780704653,,,
A014,10,130,,,2299,,,5,5,1,1120.7151780704653,,,
A014,10,130,,,2299,,,6,6,1,1120.7151780704653,,,
A014,10,130,,,2299,,,7,7,1,1120.7151780704653,,,
A014,10,130,,,2299,,,8,8,1,1120.7151780704653,,,
A014,10,130,,,2299,,,9,9,1,1120.7151780704653,,,
A014,10,130,,,2299,,,10,10,1,1120.7151780704653,,,
A014,1,131,,,2300,,,ALL,ALL,1,2546.3456745570766,,,
A014,1,131,,,2300,,,1,1,1,2546.3456745570766,,,
A014,1,131,,,2300,,,2,2,1,2546.3456745570766,,,
A014,1,131,,,2300,,,3,3,1,2546.3456745570766,,,
A014,1,131,,,2300,,,4,4,1,2546.3456745570766,,,
A014,1,131,,,2300,,,5,5,1,2546.3456745570766,,,
A014,1,131,,,2300,,,6,6,1,2546.3456745570766,,,
A014,1,131,,,2300,,,7,7,1,2546.3456745570766,,,
A014,1,131,,,2300,,,8,8,1,2546.3456745570766,,,
A014,1,131,,,2300,,,9,9,1,2546.3456745570766,,,
A014,1,131,,,2300,,,10,10,1,2546.3456745570766,,,
A014,2,131,,,2301,,,ALL,ALL,1,2081.12024950493,,,
A014,2,131,,,2301,,,1,1,1,2081.12024950493,,,
A014,2,131,,,2301,,,2,2,1,2081.12024950493,,,
A014,2,131,,,2301,,,3,3,1,2081.12024950493,,,
A014,2,131,,,2301,,,4,4,1,2081.12024950493,,,
A014,2,131,,,2301,,,5,5,1,2081.12024950493,,,
A014,2,131,,,2301,,,6,6,1,2081.12024950493,,,
A014,2,131,,,2301,,,7,7,1,2081.12024950493,,,
A014,2,131,,,2301,,,8,8,1,2081.12024950493,,,
A014,2,131,,,2301,,,9,9,1,2081.12024950493,,,
A014,2,131,,,2301,,,10,10,1,2081.12024950493,,,
A014,3,131,,,2302,,,ALL,ALL,1,1801.5479951255472,,,
A014,3,131,,,2302,,,1,1,1,1801.5479951255472,,,
A014,3,131,,,2302,,,2,2,1,1801.5479951255472,,,
A014,3,131,,,2302,,,3,3,1,1801.5479951255472,,,
A014,3,131,,,2302,,,4,4,1,1801.5479951255472,,,
A014,3,131,,,2302,,,5,5,1,1801.5479951255472,,,
A014,3,131,,,2302,,,6,6,1,1801.5479951255472,,,
A014,3,131,,,2302,,,7,7,1,1801.5479951255472,,,
A014,3,131,,,2302,,,8,8,1,1801.5479951255472,,,
A014,3,131,,,2302,,,9,9,1,1801.5479951255472,,,
A014,3,131,,,2302,,,10,10,1,1801.5479951255472,,,
A014,4,131,,,2303,,,ALL,ALL,1,1793.4462722192911,,,
A014,4,131,,,2303,,,1,1,1,1793.4462722192911,,,
A014,4,131,,,2303,,,2,2,1,1793.4462722192911,,,
A014,4,131,,,2303,,,3,3,1,1793.4462722192911,,,
A014,4,131,,,2303,,,4,4,1,1793.4462722192911,,,
A014,4,131,,,2303,,,5,5,1,1793.4462722192911,,,
A014,4,131,,,2303,,,6,6,1,1793.4462722192911,,,
A014,4,131,,,2303,,,7,7,1,1793.4462722192911,,,
A014,4,131,,,2303,,,8,8,1,1793.4462722192911,,,
A014,4,131,,,2303,,,9,9,1,1793.4462722192911,,,
A014,4,131,,,2303,,,10,10,1,1793.4462722192911,,,
A014,5,131,,,2304,,,ALL,ALL,1,1683.0820951952446,,,
A014,5,131,,,2304,,,1,1,1,1683.0820951952446,,,
A014,5,131,,,2304,,,2,2,1,1683.0820951952446,,,
A014,5,131,,,2304,,,3,3,1,1683.0820951952446,,,
A014,5,131,,,2304,,,4,4,1,1683.0820951952446,,,
A014,5,131,,,2304,,,5,5,1,1683.0820951952446,,,
A014,5,131,,,2304,,,6,6,1,1683.0820951952446,,,
A014,5,131,,,2304,,,7,7,1,1683.0820951952446,,,
A014,5,131,,,2304,,,8,8,1,1683.0820951952446,,,
A014,5,131,,,2304,,,9,9,1,1683.0820951952446,,,
A014,5,131,,,2304,,,10,10,1,1683.0820951952446,,,
A014,6,131,,,2305,,,ALL,ALL,1,1632.2638417738128,,,
A014,6,131,,,2305,,,1,1,1,1632.2638417738128,,,
A014,6,131,,,2305,,,2,2,1,1632.2638417738128,,,
A014,6,131,,,2305,,,3,3,1,1632.2638417738128,,,
A014,6,131,,,2305,,,4,4,1,1632.2638417738128,,,
A014,6,131,,,2305,,,5,5,1,1632.2638417738128,,,
A014,6,131,,,2305,,,6,6,1,1632.2638417738128,,,
A014,6,131,,,2305,,,7,7,1,1632.2638417738128,,,
A014,6,131,,,2305,,,8,8,1,1632.2638417738128,,,
A014,6,131,,,2305,,,9,9,1,1632.2638417738128,,,
A014,6,131,,,2305,,,10,10,1,1632.2638417738128,,,
A014,7,131,,,2306,,,ALL,ALL,1,1427.6703708374234,,,
A014,7,131,,,2306,,,1,1,1,1427.6703708374234,,,
A014,7,131,,,2306,,,2,2,1,1427.6703708374234,,,
A014,7,131,,,2306,,,3,3,1,1427.6703708374234,,,
A014,7,131,,,2306,,,4,4,1,1427.6703708374234,,,
A014,7,131,,,2306,,,5,5,1,1427.6703708374234,,,
A014,7,131,,,2306,,,6,6,1,1427.6703708374234,,,
A014,7,131,,,2306,,,7,7,1,1427.6703708374234,,,
A014,7,131,,,2306,,,8,8,1,1427.6703708374234,,,
A014,7,131,,,2306,,,9,9,1,1427.6703708374234,,,
A014,7,131,,,2306,,,10,10,1,1427.6703708374234,,,
A014,8,131,,,2307,,,ALL,ALL,1,1330.3459470200519,,,
A014,8,131,,,2307,,,1,1,1,1330.3459470200519,,,
A014,8,131,,,2307,,,2,2,1,1330.3459470200519,,,
A014,8,131,,,2307,,,3,3,1,1330.3459470200519,,,
A014,8,131,,,2307,,,4,4,1,1330.3459470200519,,,
A014,8,131,,,2307,,,5,5,1,1330.3459470200519,,,
A014,8,131,,,2307,,,6,6,1,1330.3459470200519,,,
A014,8,131,,,2307,,,7,7,1,1330.3459470200519,,,
A014,8,131,,,2307,,,8,8,1,1330.3459470200519,,,
A014,8,131,,,2307,,,9,9,1,1330.3459470200519,,,
A014,8,131,,,2307,,,10,10,1,1330.3459470200519,,,
A014,9,131,,,2308,,,ALL,ALL,1,1310.3553047569294,,,
A014,9,131,,,2308,,,1,1,1,1310.3553047569294,,,
A014,9,131,,,2308,,,2,2,1,1310.3553047569294,,,
A014,9,131,,,2308,,,3,3,1,1310.3553047569294,,,
A014,9,131,,,2308,,,4,4,1,1310.3553047569294,,,
A014,9,131,,,2308,,,5,5,1,1310.3553047569294,,,
A014,9,131,,,2308,,,6,6,1,1310.3553047569294,,,
A014,9,131,,,2308,,,7,7,1,1310.3553047569294,,,
A014,9,131,,,2308,,,8,8,1,1310.3553047569294,,,
A014,9,131,,,2308,,,9,9,1,1310.3553047569294,,,
A014,9,131,,,2308,,,10,10,1,1310.3553047569294,,,
A014,10,131,,,2309,,,ALL,ALL,1,1281.9673162955116,,,
A014,10,131,,,2309,,,1,1,1,1281.9673162955116,,,
A014,10,131,,,2309,,,2,2,1,1281.9673162955116,,,
A014,10,131,,,2309,,,3,3,1,1281.9673162955116,,,
A014,10,131,,,2309,,,4,4,1,1281.9673162955116,,,
A014,10,131,,,2309,,,5,5,1,1281.9673162955116,,,
A014,10,131,,,2309,,,6,6,1,1281.9673162955116,,,
A014,10,131,,,2309,,,7,7,1,1281.9673162955116,,,
A014,10,131,,,2309,,,8,8,1,1281.9673162955116,,,
A014,10,131,,,2309,,,9,9,1,1281.9673162955116,,,
A014,10,131,,,2309,,,10,10,1,1281.9673162955116,,,
A014,1,132,,,2310,,,ALL,ALL,1,2399.9544487038725,,,
A014,1,132,,,2310,,,1,1,1,2399.9544487038725,,,
A014,1,132,,,2310,,,2,2,1,2399.9544487038725,,,
A014,1,132,,,2310,,,3,3,1,2399.9544487038725,,,
A014,1,132,,,2310,,,4,4,1,2399.9544487038725,,,
A014,1,132,,,2310,,,5,5,1,2399.9544487038725,,,
A014,1,132,,,2310,,,6,6,1,2399.9544487038725,,,
A014,1,132,,,2310,,,7,7,1,2399.9544487038725,,,
A014,1,132,,,2310,,,8,8,1,2399.9544487038725,,,
A014,1,132,,,2310,,,9,9,1,2399.9544487038725,,,
A014,1,132,,,2310,,,10,10,1,2399.9544487038725,,,
A014,2,132,,,2311,,,ALL,ALL,1,2046.137937823,,,
A014,2,132,,,2311,,,1,1,1,2046.137937823,,,
A014,2,132,,,2311,,,2,2,1,2046.137937823,,,
A014,2,132,,,2311,,,3,3,1,2046.137937823,,,
A014,2,132,,,2311,,,4,4,1,2046.137937823,,,
A014,2,132,,,2311,,,5,5,1,2046.137937823,,,
A014,2,132,,,2311,,,6,6,1,2046.137937823,,,
A014,2,132,,,2311,,,7,7,1,2046.137937823,,,
A014,2,132,,,2311,,,8,8,1,2046.137937823,,,
A014,2,132,,,2311,,,9,9,1,2046.137937823,,,
A014,2,132,,,2311,,,10,10,1,2046.137937823,,,
A014,3,132,,,2312,,,ALL,ALL,1,2003.1181930412843,,,
A014,3,132,,,2312,,,1,1,1,2003.1181930412843,,,
A014,3,132,,,2312,,,2,2,1,2003.1181930412843,,,
A014,3,132,,,2312,,,3,3,1,2003.1181930412843,,,
A014,3,132,,,2312,,,4,4,1,2003.1181930412843,,,
A014,3,132,,,2312,,,5,5,1,2003.1181930412843,,,
A014,3,132,,,2312,,,6,6,1,2003.1181930412843,,,
A014,3,132,,,2312,,,7,7,1,2003.1181930412843,,,
A014,3,132,,,2312,,,8,8,1,2003.1181930412843,,,
A014,3,132,,,2312,,,9,9,1,2003.1181930412843,,,
A014,3,132,,,2312,,,10,10,1,2003.1181930412843,,,
A014,4,132,,,2313,,,ALL,ALL,1,1874.3330261572562,,,
A014,4,132,,,2313,,,1,1,1,1874.3330261572562,,,
A014,4,132,,,2313,,,2,2,1,1874.3330261572562,,,
A014,4,132,,,2313,,,3,3,1,1874.3330261572562,,,
A014,4,132,,,2313,,,4,4,1,1874.3330261572562,,,
A014,4,132,,,2313,,,5,5,1,1874.3330261572562,,,
A014,4,132,,,2313,,,6,6,1,1874.3330261572562,,,
A014,4,132,,,2313,,,7,7,1,1874.3330261572562,,,
A014,4,132,,,2313,,,8,8,1,1874.3330261572562,,,
A014,4,132,,,2313,,,9,9,1,1874.3330261572562,,,
A014,4,132,,,2313,,,10,10,1,1874.3330261572562,,,
A014,5,132,,,2314,,,ALL,ALL,1,1625.8365644640305,,,
A014,5,132,,,2314,,,1,1,1,1625.8365644640305,,,
A014,5,132,,,2314,,,2,2,1,1625.8365644640305,,,
A014,5,132,,,2314,,,3,3,1,1625.8365644640305,,,
A014,5,132,,,2314,,,4,4,1,1625.8365644640305,,,
A014,5,132,,,2314,,,5,5,1,1625.8365644640305,,,
A014,5,132,,,2314,,,6,6,1,1625.8365644640305,,,
A014,5,132,,,2314,,,7,7,1,1625.8365644640305,,,
A014,5,132,,,2314,,,8,8,1,1625.8365644640305,,,
A014,5,132,,,2314,,,9,9,1,1625.8365644640305,,,
A014,5,132,,,2314,,,10,10,1,1625.8365644640305,,,
A014,6,132,,,2315,,,ALL,ALL,1,1599.7591240210347,,,
A014,6,132,,,2315,,,1,1,1,1599.7591240210347,,,
A014,6,132,,,2315,,,2,2,1,1599.7591240210347,,,
A014,6,132,,,2315,,,3,3,1,1599.7591240210347,,,
A014,6,132,,,2315,,,4,4,1,1599.7591240210347,,,
A014,6,132,,,2315,,,5,5,1,1599.7591240210347,,,
A014,6,132,,,2315,,,6,6,1,1599.7591240210347,,,
A014,6,132,,,2315,,,7,7,1,1599.7591240210347,,,
A014,6,132,,,2315,,,8,8,1,1599.7591240210347,,,
A014,6,132,,,2315,,,9,9,1,1599.7591240210347,,,
A014,6,132,,,2315,,,10,10,1,1599.7591240210347,,,
A014,7,132,,,2316,,,ALL,ALL,1,1584.8193342080285,,,
A014,7,132,,,2316,,,1,1,1,1584.8193342080285,,,
A014,7,132,,,2316,,,2,2,1,1584.8193342080285,,,
A014,7,132,,,2316,,,3,3,1,1584.8193342080285,,,
A014,7,132,,,2316,,,4,4,1,1584.8193342080285,,,
A014,7,132,,,2316,,,5,5,1,1584.8193342080285,,,
A014,7,132,,,2316,,,6,6,1,1584.8193342080285,,,
A014,7,132,,,2316,,,7,7,1,1584.8193342080285,,,
A014,7,132,,,2316,,,8,8,1,1584.8193342080285,,,
A014,7,132,,,2316,,,9,9,1,1584.8193342080285,,,
A014,7,132,,,2316,,,10,10,1,1584.8193342080285,,,
A014,8,132,,,2317,,,ALL,ALL,1,1455.9544217597406,,,
A014,8,132,,,2317,,,1,1,1,1455.9544217597406,,,
A014,8,132,,,2317,,,2,2,1,1455.9544217597406,,,
A014,8,132,,,2317,,,3,3,1,1455.9544217597406,,,
A014,8,132,,,2317,,,4,4,1,1455.9544217597406,,,
A014,8,132,,,2317,,,5,5,1,1455.9544217597406,,,
A014,8,132,,,2317,,,6,6,1,1455.9544217597406,,,
A014,8,132,,,2317,,,7,7,1,1455.9544217597406,,,
A014,8,132,,,2317,,,8,8,1,1455.9544217597406,,,
A014,8,132,,,2317,,,9,9,1,1455.9544217597406,,,
A014,8,132,,,2317,,,10,10,1,1455.9544217597406,,,
A014,9,132,,,2318,,,ALL,ALL,1,1234.7323365218815,,,
A014,9,132,,,2318,,,1,1,1,1234.7323365218815,,,
A014,9,132,,,2318,,,2,2,1,1234.7323365218815,,,
A014,9,132,,,2318,,,3,3,1,1234.7323365218815,,,
A014,9,132,,,2318,,,4,4,1,1234.7323365218815,,,
A014,9,132,,,2318,,,5,5,1,1234.7323365218815,,,
A014,9,132,,,2318,,,6,6,1,1234.7323365218815,,,
A014,9,132,,,2318,,,7,7,1,1234.7323365218815,,,
A014,9,132,,,2318,,,8,8,1,1234.7323365218815,,,
A014,9,132,,,2318,,,9,9,1,1234.7323365218815,,,
A014,9,132,,,2318,,,10,10,1,1234.7323365218815,,,
A014,10,132,,,2319,,,ALL,ALL,1,985.6197642260626,,,
A014,10,132,,,2319,,,1,1,1,985.6197642260626,,,
A014,10,132,,,2319,,,2,2,1,985.6197642260626,,,
A014,10,132,,,2319,,,3,3,1,985.6197642260626,,,
A014,10,132,,,2319,,,4,4,1,985.6197642260626,,,
A014,10,132,,,2319,,,5,5,1,985.6197642260626,,,
A014,10,132,,,2319,,,6,6,1,985.6197642260626,,,
A014,10,132,,,2319,,,7,7,1,985.6197642260626,,,
A014,10,132,,,2319,,,8,8,1,985.6197642260626,,,
A014,10,132,,,2319,,,9,9,1,985.6197642260626,,,
A014,10,132,,,2319,,,10,10,1,985.6197642260626,,,
A014,1,133,,,2320,,,ALL,ALL,1,2170.7253516595715,,,
A014,1,133,,,2320,,,1,1,1,2170.7253516595715,,,
A014,1,133,,,2320,,,2,2,1,2170.7253516595715,,,
A014,1,133,,,2320,,,3,3,1,2170.7253516595715,,,
A014,1,133,,,2320,,,4,4,1,2170.7253516595715,,,
A014,1,133,,,2320,,,5,5,1,2170.7253516595715,,,
A014,1,133,,,2320,,,6,6,1,2170.7253516595715,,,
A014,1,133,,,2320,,,7,7,1,2170.7253516595715,,,
A014,1,133,,,2320,,,8,8,1,2170.7253516595715,,,
A014,1,133,,,2320,,,9,9,1,2170.7253516595715,,,
A014,1,133,,,2320,,,10,10,1,2170.7253516595715,,,
A014,2,133,,,2321,,,ALL,ALL,1,1666.0275701723226,,,
A014,2,133,,,2321,,,1,1,1,1666.0275701723226,,,
A014,2,133,,,2321,,,2,2,1,1666.0275701723226,,,
A014,2,133,,,2321,,,3,3,1,1666.0275701723226,,,
A014,2,133,,,2321,,,4,4,1,1666.0275701723226,,,
A014,2,133,,,2321,,,5,5,1,1666.0275701723226,,,
A014,2,133,,,2321,,,6,6,1,1666.0275701723226,,,
A014,2,133,,,2321,,,7,7,1,1666.0275701723226,,,
A014,2,133,,,2321,,,8,8,1,1666.0275701723226,,,
A014,2,133,,,2321,,,9,9,1,1666.0275701723226,,,
A014,2,133,,,2321,,,10,10,1,1666.0275701723226,,,
A014,3,133,,,2322,,,ALL,ALL,1,1656.8847713924772,,,
A014,3,133,,,2322,,,1,1,1,1656.8847713924772,,,
A014,3,133,,,2322,,,2,2,1,1656.8847713924772,,,
A014,3,133,,,2322,,,3,3,1,1656.8847713924772,,,
A014,3,133,,,2322,,,4,4,1,1656.8847713924772,,,
A014,3,133,,,2322,,,5,5,1,1656.8847713924772,,,
A014,3,133,,,2322,,,6,6,1,1656.8847713924772,,,
A014,3,133,,,2322,,,7,7,1,1656.8847713924772,,,
A014,3,133,,,2322,,,8,8,1,1656.8847713924772,,,
A014,3,133,,,2322,,,9,9,1,1656.8847713924772,,,
A014,3,133,,,2322,,,10,10,1,1656.8847713924772,,,
A014,4,133,,,2323,,,ALL,ALL,1,1637.6238349837483,,,
A014,4,133,,,2323,,,1,1,1,1637.6238349837483,,,
A014,4,133,,,2323,,,2,2,1,1637.6238349837483,,,
A014,4,133,,,2323,,,3,3,1,1637.6238349837483,,,
A014,4,133,,,2323,,,4,4,1,1637.6238349837483,,,
A014,4,133,,,2323,,,5,5,1,1637.6238349837483,,,
A014,4,133,,,2323,,,6,6,1,1637.6238349837483,,,
A014,4,133,,,2323,,,7,7,1,1637.6238349837483,,,
A014,4,133,,,2323,,,8,8,1,1637.6238349837483,,,
A014,4,133,,,2323,,,9,9,1,1637.6238349837483,,,
A014,4,133,,,2323,,,10,10,1,1637.6238349837483,,,
A014,5,133,,,2324,,,ALL,ALL,1,1586.3673659107014,,,
A014,5,133,,,2324,,,1,1,1,1586.3673659107014,,,
A014,5,133,,,2324,,,2,2,1,1586.3673659107014,,,
A014,5,133,,,2324,,,3,3,1,1586.3673659107014,,,
A014,5,133,,,2324,,,4,4,1,1586.3673659107014,,,
A014,5,133,,,2324,,,5,5,1,1586.3673659107014,,,
A014,5,133,,,2324,,,6,6,1,1586.3673659107014,,,
A014,5,133,,,2324,,,7,7,1,1586.3673659107014,,,
A014,5,133,,,2324,,,8,8,1,1586.3673659107014,,,
A014,5,133,,,2324,,,9,9,1,1586.3673659107014,,,
A014,5,133,,,2324,,,10,10,1,1586.3673659107014,,,
A014,6,133,,,2325,,,ALL,ALL,1,1521.7207453143405,,,
A014,6,133,,,2325,,,1,1,1,1521.7207453143405,,,
A014,6,133,,,2325,,,2,2,1,1521.7207453143405,,,
A014,6,133,,,2325,,,3,3,1,1521.7207453143405,,,
A014,6,133,,,2325,,,4,4,1,1521.7207453143405,,,
A014,6,133,,,2325,,,5,5,1,1521.7207453143405,,,
A014,6,133,,,2325,,,6,6,1,1521.7207453143405,,,
A014,6,133,,,2325,,,7,7,1,1521.7207453143405,,,
A014,6,133,,,2325,,,8,8,1,1521.7207453143405,,,
A014,6,133,,,2325,,,9,9,1,1521.7207453143405,,,
A014,6,133,,,2325,,,10,10,1,1521.7207453143405,,,
A014,7,133,,,2326,,,ALL,ALL,1,1447.8211206691242,,,
A014,7,133,,,2326,,,1,1,1,1447.8211206691242,,,
A014,7,133,,,2326,,,2,2,1,1447.8211206691242,,,
A014,7,133,,,2326,,,3,3,1,1447.8211206691242,,,
A014,7,133,,,2326,,,4,4,1,1447.8211206691242,,,
A014,7,133,,,2326,,,5,5,1,1447.8211206691242,,,
A014,7,133,,,2326,,,6,6,1,1447.8211206691242,,,
A014,7,133,,,2326,,,7,7,1,1447.8211206691242,,,
A014,7,133,,,2326,,,8,8,1,1447.8211206691242,,,
A014,7,133,,,2326,,,9,9,1,1447.8211206691242,,,
A014,7,133,,,2326,,,10,10,1,1447.8211206691242,,,
A014,8,133,,,2327,,,ALL,ALL,1,1347.464620558987,,,
A014,8,133,,,2327,,,1,1,1,1347.464620558987,,,
A014,8,133,,,2327,,,2,2,1,1347.464620558987,,,
A014,8,133,,,2327,,,3,3,1,1347.464620558987,,,
A014,8,133,,,2327,,,4,4,1,1347.464620558987,,,
A014,8,133,,,2327,,,5,5,1,1347.464620558987,,,
A014,8,133,,,2327,,,6,6,1,1347.464620558987,,,
